precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
26,MARAMUREŞ,"ADMINISTRAȚIA BAZELOR SPORTIVE",47,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:11:01",1373,1373,0,630,612,0,18,1523,893,618,12,44,212,46,81,11,119,2,4,9,12,12,19,5,21,20,1
26,MARAMUREŞ,"AGENȚIA DE PLĂȚI ȘI INTERVENȚIE PENTRU AGRICULTURĂ MARAMUREȘ",1,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:07:53",1711,1711,0,919,894,0,25,1800,881,900,19,36,288,91,160,22,147,6,3,5,11,25,19,5,40,35,7
26,MARAMUREŞ,"ANSAMBLUL FOLCLORIC NAȚIONAL „TRANSILVANIA”",42,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:59:41",1286,1286,0,589,564,0,25,1400,819,564,13,63,172,57,64,8,102,4,2,4,14,17,12,5,13,22,5
26,MARAMUREŞ,"BIBLIOTECA JUDEȚEANĂ „PETRE DULFU”",50,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:18:30",1195,1195,0,629,611,0,18,1316,687,610,19,134,155,53,63,7,107,2,1,6,8,16,11,4,18,21,4
26,MARAMUREŞ,"CĂMIN CULTURAL",318,FĂRCAŞA,108106,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:21:05",437,437,0,327,289,0,38,500,174,308,18,5,179,5,79,1,7,0,0,1,1,19,1,1,6,1,2
26,MARAMUREŞ,"CĂMIN CULTURAL",280,CICÂRLĂU,107662,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:00:13",1139,1139,0,1170,1139,0,31,1300,683,582,35,9,321,15,109,1,22,5,11,7,4,29,16,6,7,7,13
26,MARAMUREŞ,"CĂMIN CULTURAL",256,"BOGDAN VODĂ",107403,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:40:59",537,494,43,261,217,17,27,500,239,218,42,0,162,0,34,5,2,0,1,2,0,8,2,0,2,0,0
26,MARAMUREŞ,"CĂMIN CULTURAL",277,CICÂRLĂU,107662,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:10:07",1913,1913,0,922,899,0,23,2000,1078,889,33,17,452,31,169,4,46,3,9,25,6,43,27,2,24,17,14
26,MARAMUREŞ,"CĂMIN CULTURAL",317,FĂRCAŞA,108106,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:49:43",592,592,0,322,302,0,20,600,278,296,25,7,157,7,60,1,27,1,0,5,1,11,6,0,2,7,4
26,MARAMUREŞ,"CĂMIN CULTURAL",378,REMEŢI,108552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:40:58",315,315,0,155,149,0,6,400,245,146,9,40,60,4,9,1,3,1,0,0,0,14,1,1,5,1,6
