precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
38,TULCEA,"BIBLIOTECA JUDEŢEANĂ PANAIT CERNA",37,"MUNICIPIUL TULCEA",159614,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:10:34",1274,1274,0,538,518,0,20,1398,860,510,28,0,203,36,100,11,54,5,4,5,1,36,10,4,26,11,4
38,TULCEA,"CAMIN CULTURAL",180,"SFÂNTU GHEORGHE",161231,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:47:21",681,681,0,608,519,0,89,740,132,573,35,16,285,42,102,7,29,6,4,3,0,31,10,2,14,20,2
38,TULCEA,"CĂMIN CULTURAL",143,LUNCAVIŢA,160680,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:39:54",1295,1270,25,709,684,0,25,1387,686,633,68,1,424,7,83,5,16,5,5,2,1,49,7,1,9,6,12
38,TULCEA,"CĂMIN CULTURAL",106,"CHILIA VECHE",160172,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:31:06",771,771,0,466,413,0,53,848,382,440,26,6,192,7,125,1,43,5,6,6,2,32,0,1,1,6,7
38,TULCEA,"CĂMIN CULTURAL",142,LUNCAVIŢA,160680,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:58:23",1606,1606,0,973,952,0,21,1772,799,869,104,2,597,14,125,3,17,3,1,4,0,67,4,2,13,9,8
38,TULCEA,"CĂMIN CULTURAL",113,DĂENI,160305,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:36:16",1539,1539,0,922,912,0,10,1695,773,852,70,0,610,8,142,5,6,4,4,4,1,43,14,1,2,3,5
38,TULCEA,"CĂMIN CULTURAL",115,DOROBANŢU,160323,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:00:12",325,325,0,169,153,0,16,359,190,155,14,1,57,2,69,0,6,1,1,0,0,5,2,0,4,7,0
38,TULCEA,"CĂMIN CULTURAL",105,"CHILIA VECHE",160172,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:58:46",729,727,2,417,391,2,24,799,382,399,18,2,176,13,96,1,42,3,2,0,1,24,6,4,17,6,6
38,TULCEA,"CAMIN CULTURAL FRECATEI",117,FRECĂŢEI,160387,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:17:36",975,975,0,572,550,0,22,1071,499,527,45,1,330,9,72,2,14,4,6,14,5,43,9,0,5,7,6
38,TULCEA,"CĂMIN CULTURAL IAZURILE",202,"VALEA NUCARILOR",161482,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:20:48",641,620,21,353,322,10,21,684,331,325,28,9,173,11,72,4,8,1,3,3,0,25,4,2,3,4,3
38,TULCEA,"CĂMIN CULTURAL MURIGHIOL",156,MURIGHIOL,160911,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:22:50",1202,1202,0,722,688,0,34,1328,606,684,38,8,351,30,113,5,48,5,3,11,1,70,9,4,9,3,14
38,TULCEA,"CAMIN CULTURAL POSTA",119,FRECĂŢEI,160387,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:57:50",508,508,0,306,291,0,15,556,250,290,16,1,158,2,31,1,7,1,2,7,1,56,8,1,2,1,11
38,TULCEA,"CĂMIN CULTURAL SARINASUF",161,MURIGHIOL,160911,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:10:15",324,324,0,182,172,0,10,356,174,172,9,2,98,0,31,0,5,3,1,1,0,18,2,0,8,2,1
