precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi"
26,MARAMUREŞ,"CĂMINUL CULTURAL ȘIȘEȘTI",419,ŞIŞEŞTI,109096,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:21:35",1294,1294,0,737,726,0,11,1400,663,703,34,96,2,3,4,2,5,46,5,0,123,7,26,6,360,6,12
26,MARAMUREŞ,"CĂMINUL CULTURAL TRESTIA",276,CERNEŞTI,107582,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:49:18",583,583,0,430,424,0,6,600,170,392,38,7,2,0,0,0,14,115,1,0,53,4,16,10,162,6,2
26,MARAMUREŞ,"CANTINA DE AJUTOR SOCIAL",220,"ORAŞ VIŞEU DE SUS",106979,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 16:05:04",1464,1464,0,683,673,0,10,1600,917,649,34,0,1,2,0,2,4,15,5,3,84,27,38,9,442,9,8
26,MARAMUREŞ,"CANTON DE EXPLOATARE ABA SOMEŞ-TISA",379,REMEŢI,108552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:02:10",146,146,0,71,61,0,10,200,129,63,8,1,0,1,0,0,2,1,1,0,2,0,5,20,26,2,2
26,MARAMUREŞ,"CANTONUL SILVIC",179,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:31:06",221,221,0,141,128,0,13,300,159,129,12,2,2,0,0,0,2,1,0,1,26,2,13,7,67,3,3
26,MARAMUREŞ,"CASA DE CULTURĂ",155,"ORAŞ SĂLIŞTEA DE SUS",108892,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:33:11",1568,1568,0,703,695,0,8,1700,997,650,53,7,7,1,4,1,5,52,13,10,112,26,29,10,338,22,13
26,MARAMUREŞ,"CASA DE CULTURĂ",164,"ORAŞ ŞOMCUTA MARE",109176,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:46:26",877,877,0,476,458,0,18,900,424,455,21,15,1,4,2,5,11,29,4,3,69,0,27,23,245,7,10
26,MARAMUREŞ,"CASA DE CULTURĂ",158,"ORAŞ SEINI",108963,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:52:02",1745,1745,0,831,797,0,34,2000,1169,804,27,26,2,2,7,6,22,34,7,5,95,9,40,45,476,16,12
26,MARAMUREŞ,"CASA DE CULTURĂ ”TELEKI SÁNDOR ”",283,COLTĂU,179846,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:19:05",1683,1683,0,1166,1152,0,14,2100,934,813,353,2,2,3,1,4,10,14,10,4,58,3,29,578,86,3,6
26,MARAMUREŞ,"CASA ORĂŞENEASCĂ DE CULTURĂ",187,"ORAŞ TÂRGU LĂPUŞ",106817,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:06:30",1477,1477,0,810,779,0,31,1600,790,788,22,23,9,1,5,5,10,36,10,3,187,8,24,57,373,27,10
26,MARAMUREŞ,"CENTRUL COMUNITAR ROMANII",84,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:08:15",1112,1112,0,382,364,0,18,1216,834,326,56,13,3,2,2,3,5,18,11,3,49,3,29,25,150,2,8
26,MARAMUREŞ,"CENTRUL CULTURAL CERNEȘTI",271,CERNEŞTI,107582,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:23:46",674,674,0,434,417,0,17,700,266,421,13,11,4,2,1,0,4,100,5,2,101,6,27,9,135,8,6
26,MARAMUREŞ,"CENTRUL CULTURAL ION ȘIUGARIU",178,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:57:39",858,858,0,515,500,0,15,900,359,489,26,6,2,1,4,2,5,15,4,4,44,6,14,177,181,13,11
26,MARAMUREŞ,"CENTRUL DE CULTURĂ ȘI ARTĂ",204,"ORAŞ ULMENI",109265,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:48:17",1165,1144,21,674,634,20,20,1200,526,658,16,24,5,2,1,12,16,40,4,3,86,4,30,41,363,10,17
26,MARAMUREŞ,"CENTRUL MULTIFUNCŢIONAL",339,"MIREŞU MARE",108268,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:56:14",496,496,0,301,287,0,14,603,302,296,5,2,2,1,0,0,2,16,1,0,43,0,22,1,201,1,4
26,MARAMUREŞ,"CENTRUL MULTIFUNCȚIONAL",210,"ORAŞ ULMENI",109265,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:22:22",748,748,0,469,448,0,21,800,331,439,30,0,0,0,0,0,0,0,0,1,12,11,7,17,391,0,0
26,MARAMUREŞ,"CENTRUL „PHOENIX”",71,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:33:35",1349,1349,0,433,417,0,16,1500,1067,400,33,22,7,0,0,11,10,39,4,6,88,3,23,25,129,16,17
26,MARAMUREŞ,"CENTRUL „SALVAȚI FAMILIA”",83,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:53:28",1935,1935,0,788,768,0,20,2100,1312,769,19,65,6,8,5,23,23,120,4,6,123,8,37,51,235,30,25
26,MARAMUREŞ,"CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ",188,"ORAŞ TÂRGU LĂPUŞ",106817,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:44:55",1401,1401,0,811,783,0,28,1500,689,790,21,37,7,0,2,4,13,37,6,4,173,8,21,66,377,18,17
26,MARAMUREŞ,"CENTRUL „SFÂNTUL FRANCISC DE ASSISI”",79,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:27:42",1398,1398,0,462,452,0,10,1500,1038,442,20,18,6,3,5,14,22,57,3,7,79,6,29,27,127,16,23
26,MARAMUREŞ,"CENTRUL SOCIAL „ASSOC”",46,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:41:07",1436,1436,0,604,604,0,0,1600,996,594,10,53,6,4,4,12,18,106,2,8,102,4,20,26,186,23,20
26,MARAMUREŞ,"CENTRUL SOCIAL DE ASIGURARE A SERVICIILOR SOCIALE",337,"MIREŞU MARE",108268,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:48:58",391,391,0,256,243,0,13,397,141,248,8,2,0,0,0,0,3,5,2,3,30,2,3,2,192,3,1
26,MARAMUREŞ,"CENTRUL UNIVERSITAR NORD - „FACULTATEA DE LITERE”",14,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:36:53",1347,1347,0,627,599,0,28,1535,908,611,16,76,6,5,0,6,12,124,2,2,48,13,11,111,145,16,34
26,MARAMUREŞ,"CENTRUL UNIVERSITAR NORD - „FACULTATEA DE LITERE”",15,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:41:05",844,844,0,441,425,0,16,1000,559,431,10,38,2,3,2,7,13,88,2,4,43,6,6,61,128,10,18
26,MARAMUREŞ,"CENTRUL UNIVERSITAR NORD - „FACULTATEA TEHNICĂ”",7,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:31:48",1233,1233,0,492,461,0,31,499,7,475,17,32,6,2,2,8,18,63,3,2,57,5,36,57,142,21,21
26,MARAMUREŞ,"CLĂDIREA ADMINISTRATIVĂ BISERICA ”DUMINICA MIRONOSIȚELOR”",370,RECEA,106407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:32:19",684,684,0,452,437,0,15,800,348,435,17,29,0,3,2,6,8,42,4,14,68,1,17,12,174,21,34
26,MARAMUREŞ,"CLĂDIRE ADMINISTRATIVĂ",278,CICÂRLĂU,107662,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:39:38",262,262,0,163,155,0,8,300,137,152,11,4,1,1,0,0,4,13,1,0,23,0,8,1,95,0,1
26,MARAMUREŞ,"CLĂDIRE POST POLIȚIE, CLĂDIRE ARHIVĂ, CLĂDIRE BIROURI",251,"BOCICOIU MARE",107350,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:49:27",502,502,0,289,279,0,10,600,311,269,20,5,1,0,1,2,3,4,3,3,120,1,22,32,59,7,6
26,MARAMUREŞ,"CLUBUL TINERETULUI",389,RUSCOVA,108696,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:14:36",1591,1591,0,617,593,0,24,1750,1133,557,60,4,1,3,0,0,6,15,9,8,79,4,39,5,364,10,10
26,MARAMUREŞ,"CLUBUL TINERETULUI",386,"RONA DE SUS",108632,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:02:58",609,609,0,363,343,0,20,700,337,347,16,2,0,4,0,0,2,12,8,0,26,4,17,119,146,2,5
26,MARAMUREŞ,"COLEGIUL ECONOMIC „PINTEA VITEAZUL”",150,"ORAŞ CAVNIC",106782,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:15:29",1725,1725,0,918,890,0,28,1800,882,884,34,12,6,3,4,8,9,108,15,6,153,5,47,34,448,15,11
26,MARAMUREŞ,"COLEGIUL NAȚIONAL „DRAGOȘ VODĂ”",96,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:08",817,817,0,325,322,0,3,1000,675,313,12,19,0,3,5,2,5,18,3,1,46,1,4,37,149,6,14
26,MARAMUREŞ,"COLEGIUL NAȚIONAL „DRAGOȘ VODĂ”",97,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:44:34",1412,1412,0,527,513,0,14,1600,1073,509,18,16,0,2,3,0,8,24,4,2,91,3,27,101,206,14,8
26,MARAMUREŞ,"COLEGIUL NAȚIONAL „DRAGOȘ VODĂ”",95,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:07:20",888,888,0,357,338,0,19,1000,639,343,14,12,2,0,1,3,11,33,1,0,43,2,18,47,152,11,7
26,MARAMUREŞ,"COLEGIUL NAȚIONAL „GHEORGHE ȘINCAI”",62,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:07:29",1561,1561,0,745,678,0,67,1700,955,716,29,93,2,4,6,7,23,132,2,3,81,10,15,106,203,5,24
26,MARAMUREŞ,"COLEGIUL NAȚIONAL „VASILE LUCACIU”",63,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:00",1271,1271,0,527,502,0,25,1400,873,508,19,45,5,2,3,10,14,72,5,4,55,18,13,92,132,17,21
26,MARAMUREŞ,"COLEGIUL TEHNIC „ANGHEL SALIGNY”",69,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:01:36",1536,1536,0,746,719,0,27,1700,954,734,12,74,5,4,4,18,20,121,1,3,78,6,20,102,223,18,37
26,MARAMUREŞ,"COLEGIUL TEHNIC „AUREL VLAICU”",6,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:00:22",1768,1768,0,677,665,0,12,1900,1223,659,18,41,9,0,5,16,15,104,6,3,96,6,33,57,219,29,20
26,MARAMUREŞ,"COLEGIUL TEHNIC „AUREL VLAICU”",5,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:12:11",1864,1864,0,572,549,0,23,2000,1428,519,53,26,6,6,6,7,15,60,6,1,75,5,32,29,217,9,19
26,MARAMUREŞ,"COLEGIUL TEHNIC „COSTIN D. NENIȚESCU”",86,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:59:23",1319,1319,0,615,606,0,9,1403,789,579,35,26,6,5,3,5,16,68,10,6,67,7,19,133,179,13,16
26,MARAMUREŞ,"COLEGIUL TEHNIC „COSTIN D. NENIȚESCU”",85,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:22:36",1270,1270,0,384,372,0,12,1403,1019,337,47,11,3,4,4,5,9,34,6,6,65,7,24,18,128,6,7
26,MARAMUREŞ,"COLEGIUL TEHNIC DE TRANSPORTURI AUTO",118,"ORAŞ BAIA SPRIE",106684,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:26:53",1163,1163,0,532,524,0,8,1300,768,498,34,22,3,0,0,3,6,19,1,5,56,4,15,191,153,9,11
26,MARAMUREŞ,"COLEGIUL TEHNIC DE TRANSPORTURI AUTO",121,"ORAŞ BAIA SPRIE",106684,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:11:35",1212,1212,0,586,572,0,14,1300,714,571,15,24,4,3,6,1,20,54,3,2,87,15,17,92,200,16,27
26,MARAMUREŞ,"COLEGIUL TEHNIC DE TRANSPORTURI AUTO",120,"ORAŞ BAIA SPRIE",106684,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:41:24",1065,1065,0,403,394,0,9,1200,797,393,10,16,0,5,3,3,9,31,4,0,67,12,12,58,149,11,13
26,MARAMUREŞ,"COLEGIUL TEHNIC DE TRANSPORTURI AUTO",119,"ORAŞ BAIA SPRIE",106684,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:24:55",1238,1232,6,572,566,0,6,1400,834,555,0,31,2,2,3,3,7,45,4,1,54,13,15,153,201,14,7
26,MARAMUREŞ,"COLEGIUL TEHNIC „GEORGE BARIȚIU”",64,"MUNICIPIUL BAIA MARE",106318,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-14 09:50:52",1302,1302,0,664,616,0,48,1410,746,650,14,58,6,6,2,10,9,123,4,6,82,11,12,83,193,25,20
26,MARAMUREŞ,"DISPENSAR UMAN",416,"SUCIU DE SUS",109041,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:41:23",781,781,0,521,494,0,27,900,379,492,29,5,2,5,1,4,5,36,8,4,113,2,11,6,272,9,9
26,MARAMUREŞ,"ECHIPAMENT CONTAINER MODULAR",2,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:56:34",908,908,0,420,410,0,10,1010,590,405,15,21,4,4,2,9,7,45,5,0,74,11,20,30,141,20,12
26,MARAMUREŞ,"FOSTUL DISPENSAR",203,"ORAŞ TÂRGU LĂPUŞ",106817,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:13:00",217,217,0,139,124,0,15,300,161,134,5,4,0,2,0,0,6,7,1,2,25,1,0,0,86,0,0
26,MARAMUREŞ,"FOSTUL SEDIUL AL PRIMĂRIEI",261,BOTIZA,107485,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:37:57",1749,1749,0,1113,1042,0,71,1900,787,1072,41,0,2,3,0,0,1,33,0,4,162,89,33,0,720,8,17
26,MARAMUREŞ,"GAL BAIA MARE",70,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:36:17",1322,1322,0,470,455,0,15,1500,1030,450,20,7,6,5,3,6,14,56,5,6,70,2,39,23,178,21,9
26,MARAMUREŞ,"GOSPODĂRIE INDIVIDUALĂ",345,MOISEI,108348,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:27:33",1188,1188,0,696,674,0,22,1300,604,640,56,14,2,1,2,2,5,29,7,7,114,7,28,2,400,6,14
26,MARAMUREŞ,GRĂDINIŢA,377,REMEŢI,108552,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:45:01",800,800,0,375,361,0,14,900,525,343,32,3,3,2,1,1,8,12,9,0,65,3,27,6,196,1,6
26,MARAMUREŞ,GRĂDINIŢA,223,"ORAŞ VIŞEU DE SUS",106979,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:00:02",747,747,0,410,398,0,12,804,394,381,29,1,3,0,0,0,6,7,7,2,28,11,32,9,268,7,0
26,MARAMUREŞ,GRĂDINIŢĂ,202,"ORAŞ TÂRGU LĂPUŞ",106817,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:50:40",587,587,0,336,328,0,8,582,246,329,7,3,4,0,1,2,5,8,2,1,72,2,19,1,198,6,5
26,MARAMUREŞ,GRĂDINIȚA,199,"ORAŞ TÂRGU LĂPUŞ",106817,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:34:58",628,628,0,349,341,0,8,700,351,329,20,3,2,0,0,2,7,3,3,1,68,5,12,4,210,2,7
26,MARAMUREŞ,GRĂDINIȚA,201,"ORAŞ TÂRGU LĂPUŞ",106817,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:47:09",1233,1233,0,602,597,0,5,1400,799,579,22,5,2,1,1,1,8,22,4,1,85,1,22,4,406,9,7
26,MARAMUREŞ,GRĂDINIȚA,181,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:04:44",583,583,0,274,268,0,6,600,317,265,9,6,3,1,1,3,7,19,2,0,36,11,12,5,151,7,1
26,MARAMUREŞ,GRĂDINIȚA,343,MOISEI,108348,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:22:44",1059,1059,0,623,606,0,17,1200,577,585,38,9,4,0,0,1,3,16,6,6,97,5,34,2,383,6,13
26,MARAMUREŞ,GRĂDINIȚĂ,255,"BOGDAN VODĂ",107403,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:03:19",1911,1911,0,1115,1017,0,98,2100,985,1002,113,24,3,2,1,4,8,27,7,2,172,5,24,4,679,12,28
26,MARAMUREŞ,"GRĂDINIȚA 9 MAI",185,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:56:06",353,353,0,182,173,0,9,400,218,180,2,0,0,1,0,0,4,14,1,1,44,1,17,6,90,0,1
26,MARAMUREŞ,"GRĂDINIȚA CIOCOTIȘ",273,CERNEŞTI,107582,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:09:52",801,801,0,541,521,0,20,900,359,520,10,11,1,2,0,2,7,210,11,14,71,4,31,10,120,16,10
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM NORMAL ,3 GRUPE",333,LĂPUŞ,108222,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:46:18",1509,1509,0,931,921,0,10,1700,769,889,42,10,5,2,1,2,16,29,11,8,133,15,36,6,586,15,14
26,MARAMUREŞ,"GRĂDINIŢA CU PROGRAM NORMAL GROŞII ŢIBLEŞULUI",327,"GROŞII ŢIBLEŞULUI",179622,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:33:05",906,906,0,586,558,0,28,1000,414,573,13,6,3,0,1,1,10,20,7,0,81,0,29,3,394,9,9
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM NORMAL NR. 12",54,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:25:18",1611,1611,0,740,720,0,20,1800,1060,718,22,36,4,5,3,15,12,126,11,4,97,7,32,132,172,24,38
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT",166,"ORAŞ ŞOMCUTA MARE",109176,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:59:41",951,951,0,557,548,0,9,1000,443,536,21,9,2,2,1,2,7,47,3,0,96,2,20,17,305,14,9
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT „FLOARE DE COLŢ”",36,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:14",1367,1367,0,528,516,0,12,1500,972,505,23,30,8,4,2,5,9,90,8,9,73,5,26,34,162,14,26
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT „MICUL PRINŢ”",25,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:53:59",1393,1393,0,521,504,0,17,1500,979,500,21,24,5,5,0,3,16,72,2,6,62,4,26,50,181,26,18
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 25",31,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:35:49",1183,1183,0,463,449,0,14,1300,837,453,10,24,4,7,1,10,13,78,2,10,66,8,19,30,153,11,17
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 25",30,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:19:46",1319,1319,0,501,486,0,15,1400,899,487,14,20,8,3,6,10,19,59,6,4,72,11,29,36,175,16,13
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 27",80,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:05:46",1719,1719,0,657,642,0,15,1900,1243,640,17,44,8,1,6,14,26,126,5,13,91,11,29,40,174,24,28
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 28",29,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:10:40",1298,1298,0,481,460,0,21,1400,919,464,17,34,4,3,5,9,13,69,7,0,74,8,24,39,151,15,9
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 34",35,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:40:21",1361,1361,0,564,547,0,17,1500,936,545,19,32,7,0,3,10,14,93,5,6,78,7,27,41,180,16,26
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 9",20,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:42:17",1467,1467,0,670,652,0,18,1600,930,655,15,53,7,7,3,20,15,141,2,7,85,18,2,51,199,22,23
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT „OTILIA CAZIMIR”",77,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:52:56",1465,1465,0,603,591,0,12,1600,997,587,16,36,7,4,5,9,27,102,4,4,70,5,23,31,216,21,23
26,MARAMUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT „OTILIA CAZIMIR”",78,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:03:03",1235,1235,0,415,400,0,15,1400,985,392,23,20,2,4,2,12,15,40,5,9,48,4,33,19,152,18,9
26,MARAMUREŞ,"GRĂDINIŢA DE COPII",252,"BOCICOIU MARE",107350,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:46:18",1316,1316,0,716,671,0,45,1400,683,674,42,10,2,7,3,3,11,24,5,2,287,3,34,9,243,16,15
26,MARAMUREŞ,"GRĂDINIȚA HOȘTEZE",177,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:53:31",930,930,0,521,505,0,16,1000,479,502,17,44,5,0,1,9,12,70,4,6,76,10,19,37,172,20,17
26,MARAMUREŞ,"GRĂDINIŢA NR.1",390,RUSCOVA,108696,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:48:07",1703,1703,0,691,682,0,9,1904,1213,632,59,6,7,2,2,1,16,17,16,5,102,2,61,2,381,4,8
26,MARAMUREŞ,"GRĂDINIȚA NR. 1",111,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:45:57",826,826,0,297,288,0,9,900,603,290,7,6,3,4,2,2,7,20,0,3,44,3,10,31,145,7,3
26,MARAMUREŞ,"GRĂDINIȚA NR. 1",110,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:24:29",987,987,0,389,378,0,11,1100,711,372,17,16,4,2,1,3,5,24,2,4,60,1,14,60,161,6,9
26,MARAMUREŞ,"GRĂDINIȚA NR. 12",90,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:14",1421,1421,0,483,468,0,15,1500,1017,461,21,9,4,1,5,6,13,22,3,3,87,8,27,68,173,12,20
26,MARAMUREŞ,"GRĂDINIŢA NR. 5",213,"ORAŞ VIŞEU DE SUS",106979,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 17:51:51",1034,1034,0,484,469,0,15,1100,616,455,29,3,3,1,2,2,2,10,2,1,49,8,30,3,331,8,0
26,MARAMUREŞ,"GRĂDINIŢA NR. 5",212,"ORAŞ VIŞEU DE SUS",106979,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 18:08:17",1050,1050,0,478,467,0,11,1200,722,452,26,3,6,1,1,2,5,16,5,7,45,20,26,2,309,4,0
26,MARAMUREŞ,"GRĂDINIȚA NR. 9",101,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:15:44",1505,1505,0,643,630,0,13,1600,957,621,22,16,2,4,0,3,11,37,5,0,110,1,24,125,243,20,20
26,MARAMUREŞ,"GRĂDINIȚA PROGRAM PRELUNGIT NR. 4",160,"ORAŞ SEINI",108963,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:25:36",1910,1910,0,915,892,0,23,2067,1152,883,32,13,2,5,2,3,17,35,10,5,84,3,30,238,392,19,25
26,MARAMUREŞ,"GRĂDINIȚA ROȘTI",180,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:21:46",504,504,0,294,287,0,7,600,306,274,20,12,3,2,1,1,4,16,4,2,34,8,11,29,125,9,13
