precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
33,SĂLAJ,"AFTER SCHOOL CHECHIŞ",79,BĂLAN,140146,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:06:11",531,514,17,396,328,17,51,550,29,367,29,4,177,8,78,6,35,1,2,2,1,14,8,0,22,6,3
33,SĂLAJ,"AFTER SCHOOL ȘĂRMĂȘAG",287,ŞĂRMĂŞAG,142881,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:30:13",833,833,0,498,477,0,21,900,402,473,25,422,24,3,9,0,3,0,0,0,0,7,2,0,0,3,0
33,SĂLAJ,"BAZA SPORTIVĂ",63,"ORAŞ ŞIMLEU SILVANIEI",139884,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:27:33",753,753,0,442,433,0,9,806,364,423,19,9,259,18,55,3,16,1,3,2,9,24,4,1,10,2,7
33,SĂLAJ,"CAMIN CULTURAL",159,GÂLGĂU,141134,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:10",366,360,6,233,198,6,29,445,212,215,18,2,138,1,46,1,8,0,0,0,0,16,2,0,0,0,1
33,SĂLAJ,"CAMIN CULTURAL",157,GÂLGĂU,141134,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:56:01",112,112,0,112,101,0,11,200,88,105,7,1,82,0,7,0,9,1,0,0,0,2,0,0,2,1,0
33,SĂLAJ,"CĂMIN CULTURAL",284,ŞAMŞUD,142854,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:42:36",898,898,0,555,544,0,11,950,395,531,24,508,18,0,3,0,0,0,0,0,0,0,1,0,1,0,0
33,SĂLAJ,"CĂMIN CULTURAL",83,BĂNIŞOR,140208,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:55:43",477,477,0,299,287,0,12,550,251,275,24,1,144,10,64,3,17,0,2,1,3,7,4,1,4,9,5
33,SĂLAJ,"CĂMIN CULTURAL",243,PERICEI,142284,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:03:37",543,543,0,319,291,0,28,600,281,303,16,9,182,19,38,0,17,2,1,5,2,11,9,1,1,4,2
33,SĂLAJ,"CAMIN CULTURAL ALEUS",168,HALMĂŞD,141312,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:06:16",228,221,7,162,146,7,9,250,88,142,20,0,100,2,17,0,6,1,0,0,0,5,5,2,2,2,0
33,SĂLAJ,"CAMIN CULTURAL BAN, NR. 55",84,BĂNIŞOR,140208,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:44:10",341,340,1,213,197,0,16,400,187,198,15,2,71,3,42,3,26,3,1,1,0,21,15,1,1,6,2
