precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
14,CONSTANŢA,"AGENȚIA FISCALĂ NR.1-4",135,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:36",1360,1360,0,621,608,0,13,1500,879,593,28,4,218,23,89,19,102,2,8,4,10,33,15,2,24,37,3
14,CONSTANŢA,"AGENȚIA FISCALĂ NR.1-4",134,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:14:34",1562,1562,0,706,672,0,34,1700,994,689,17,0,212,49,85,23,156,3,8,5,8,26,27,8,34,37,8
14,CONSTANŢA,"ANEXĂ A ȘCOLII GIMNAZIALE NR.1 SILIȘTEA-SALA 9",539,SILIŞTEA,62949,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:48:30",601,601,0,382,366,0,16,700,318,363,19,0,188,2,114,2,20,1,0,1,0,25,3,0,0,4,3
14,CONSTANŢA,"ANEXA - COLEGIUL NAȚIONAL ”KEMAL ATATURK”",260,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:45:32",823,823,0,323,308,0,15,900,577,294,29,1,156,2,33,6,15,6,8,4,2,35,3,2,7,7,7
14,CONSTANŢA,"ANEXA - COLEGIUL NAȚIONAL ”KEMAL ATATURK”",261,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:32:35",722,722,0,316,309,0,7,800,484,305,11,2,170,8,42,4,16,4,5,2,3,26,5,1,9,6,2
14,CONSTANŢA,"ANEXĂ LA COLEGIUL NAŢIONAL ”MIRCEA CEL BĂTRÂN”",200,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:02",562,562,0,275,257,0,18,800,525,272,3,1,72,20,34,5,70,2,3,1,6,15,7,0,11,22,3
14,CONSTANŢA,"ANEXĂ LA COLEGIUL NAŢIONAL ”MIRCEA CEL BĂTRÂN”",199,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:01:51",572,572,0,282,249,0,33,800,518,270,12,0,97,22,36,8,54,2,3,3,3,11,4,4,9,10,4
14,CONSTANŢA,"ANEXA LICEULUI TEHNOLOGIC ”NICOLAE DUMITRESCU”",430,CUMPĂNA,61620,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:17:23",1911,1911,0,963,951,0,12,2000,1037,939,24,4,435,28,177,17,85,6,6,7,7,57,33,7,31,32,7
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",34,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:55:48",1229,1229,0,450,443,0,7,1400,950,441,9,1,179,6,105,10,39,5,4,3,5,40,10,6,13,11,4
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",35,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:01:16",1040,1040,0,424,412,0,12,1100,676,416,8,1,151,9,75,6,59,7,7,6,12,31,16,8,9,15,4
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",37,"MUNICIPIUL CONSTANŢA",60419,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:53:42",1720,1720,0,712,692,0,20,1900,1188,691,20,4,261,27,108,13,97,17,9,7,4,53,14,18,24,18,17
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",36,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:42:46",1103,1103,0,467,447,0,20,1200,733,447,20,0,171,16,63,9,61,12,7,4,6,33,11,8,17,21,8
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",33,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:19:21",1515,1515,0,622,615,0,7,1700,1078,590,32,0,204,33,97,24,101,4,8,7,4,25,20,6,23,28,6
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",32,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:13:31",846,846,0,374,366,0,8,900,526,357,17,4,132,17,38,6,56,6,11,2,5,25,13,9,18,12,3
14,CONSTANŢA,"ANEXA SEDIUL ADMINISTRATIV PRIMĂRIA COMUNEI CASTELU-SALA DE FESTIVITĂȚI 1",384,CASTELU,61121,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:51:44",1186,1186,0,688,667,0,21,1300,612,656,32,1,403,8,103,8,17,2,7,6,0,56,10,3,15,6,11
14,CONSTANŢA,"ANEXA SEDIUL ADMINISTRATIV PRIMĂRIA COMUNEI CASTELU-SALA DE FESTIVITĂȚI 2",385,CASTELU,61121,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:29:23",1446,1446,0,830,810,0,20,1600,770,746,84,5,501,7,100,5,13,5,2,5,0,56,6,4,13,16,8
14,CONSTANŢA,"ATELIER ŞCOALĂ",202,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:22:46",681,681,0,339,321,0,18,700,379,297,24,7,104,20,44,0,39,6,5,0,4,20,12,4,13,14,5
14,CONSTANŢA,"BAROUL CONSTANȚA",14,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:32:50",600,600,0,279,248,0,31,700,421,273,6,0,96,21,40,5,49,4,1,1,4,14,8,6,10,11,3
14,CONSTANŢA,"BAROUL CONSTANȚA",15,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:50:53",779,779,0,335,316,0,19,800,465,317,18,1,102,20,51,11,48,5,2,3,6,22,5,4,15,20,2
14,CONSTANŢA,"BAZA SPORTIVĂ MARINA",236,"MUNICIPIUL MANGALIA",60482,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:24:00",640,640,0,411,392,0,19,700,290,398,12,3,136,30,73,11,41,2,6,1,2,32,15,4,18,21,3
14,CONSTANŢA,"CĂMIN CULTURAL",454,INDEPENDENŢA,61871,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:19:43",298,298,0,198,187,0,11,300,113,165,22,5,69,0,39,0,46,0,1,0,0,3,0,0,0,0,2
14,CONSTANŢA,"CĂMIN CULTURAL ADAMCLISI",357,ADAMCLISI,60883,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:37:56",894,894,0,671,615,0,56,996,325,613,58,2,315,8,127,5,70,0,3,7,6,42,8,1,5,8,6
14,CONSTANŢA,"CĂMIN CULTURAL ALMĂLĂU",508,OSTROV,62538,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:09:42",628,628,0,350,333,0,17,700,355,325,20,1,209,3,69,0,10,1,0,0,0,23,0,0,5,0,4
14,CONSTANŢA,"CAMIN CULTURAL BUGEAC",509,OSTROV,62538,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:09:59",142,142,0,88,77,0,11,200,112,80,8,0,47,0,24,1,2,1,1,0,0,2,1,0,1,0,0
14,CONSTANŢA,"CĂMIN CULTURAL COBADIN",399,COBADIN,61318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:55:39",1921,1921,0,928,907,0,21,2000,1072,864,64,7,528,5,129,6,33,4,8,9,7,68,6,2,22,13,17
14,CONSTANŢA,"CĂMIN CULTURAL CORBU DE SUS",414,CORBU,61513,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:50:23",1788,1788,0,931,912,0,19,1900,969,901,30,1,501,8,187,4,31,5,5,6,4,85,4,9,25,12,14
14,CONSTANŢA,"CAMIN CULTURAL CRUCEA",418,CRUCEA,61559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:54:43",861,861,0,516,513,0,3,900,384,462,54,1,337,2,66,4,7,2,3,5,0,23,1,3,4,2,2
14,CONSTANŢA,"CĂMIN CULTURAL ESECHIOI",510,OSTROV,62538,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:42:01",184,184,0,117,101,0,16,200,83,108,9,2,89,0,10,0,2,0,0,0,0,4,0,1,0,0,0
