precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
3,ARGEŞ,"AȘEZĂMÂNTUL SOCIAL DE LA PAROHIA MĂRCUȘ",113,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:06:43",482,482,0,281,267,0,14,600,319,266,15,1,57,12,36,6,124,1,1,2,0,6,6,0,10,3,1
3,ARGEŞ,"BIBLIOTECA JUDEŢEANĂ ARGEŞ ”DINICU GOLESCU”",1,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:39:47",1208,1208,0,486,428,0,58,1300,814,467,19,6,176,19,65,10,94,3,4,1,2,20,24,3,14,21,5
3,ARGEŞ,"BIBLIOTECA MUNICIPALA ION BARBU - FILIALA GRUI",96,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:46:25",1418,1418,0,698,688,0,10,1600,902,677,21,5,221,29,114,13,188,2,0,3,2,38,14,5,11,28,4
3,ARGEŞ,"CĂMIN CULTURAL ALBOTA",196,ALBOTA,13935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:44:50",2037,2032,5,1301,1288,1,12,2238,937,1235,66,17,751,18,168,8,72,4,6,13,9,80,23,4,23,25,14
3,ARGEŞ,"CĂMIN CULTURAL BĂDENI",474,STOENEŞTI,18858,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:18:46",1392,1392,0,778,766,0,12,1500,722,720,58,14,381,7,113,4,118,1,7,6,1,34,2,2,15,7,8
3,ARGEŞ,"CĂMIN CULTURAL BĂDICENI",370,MĂLURENI,17049,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:17",415,415,0,279,265,0,14,459,180,262,17,0,124,5,41,44,23,2,1,2,2,9,3,0,5,1,0
3,ARGEŞ,"CĂMIN CULTURAL BĂJEŞTI",221,BĂLILEŞTI,14272,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:48:46",816,816,0,572,534,0,38,896,324,534,38,3,316,8,88,5,37,2,5,2,0,30,7,2,10,12,7
3,ARGEŞ,"CĂMIN CULTURAL BĂLILEŞTI",220,BĂLILEŞTI,14272,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:20:54",883,883,0,624,594,0,30,975,351,596,28,2,394,2,73,4,31,3,5,1,1,39,4,3,17,7,10
3,ARGEŞ,"CĂMIN CULTURAL BELEŢI",229,BELEŢI-NEGREŞTI,14352,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:00:44",524,524,0,399,389,0,10,595,196,374,25,2,209,2,95,2,22,0,3,1,2,15,4,1,8,6,2
3,ARGEŞ,"CĂMIN CULTURAL BEREVOEŞTI-PĂMÎNTENI",231,BEREVOEŞTI,14405,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:56:47",1644,1644,0,1105,1089,0,16,1744,639,1089,16,7,690,13,182,9,28,5,9,2,0,77,6,2,25,24,10
3,ARGEŞ,"CĂMIN CULTURAL BOTENI",240,BOTENI,14673,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:41:46",1392,1377,15,982,967,0,15,1451,469,936,46,14,525,6,246,0,69,0,4,2,2,37,11,1,10,2,7
3,ARGEŞ,"CĂMIN CULTURAL BRĂDETU",251,BRĂDULEŢ,14753,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:40:07",274,274,0,236,187,0,49,359,123,217,19,1,130,1,33,4,21,0,0,1,1,8,9,0,2,3,3
3,ARGEŞ,"CĂMIN CULTURAL BRĂDULEŢ",250,BRĂDULEŢ,14753,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:47",433,433,0,303,284,0,19,450,147,280,23,1,143,0,54,5,32,3,2,3,0,16,0,1,5,8,7
3,ARGEŞ,"CĂMIN CULTURAL BURLUŞI",296,CIOFRÂNGENI,15493,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:06:04",348,348,0,210,185,0,25,389,179,202,8,1,155,2,20,2,7,0,1,0,1,4,3,0,1,4,1
3,ARGEŞ,"CĂMIN CULTURAL BUZOEŞTI",263,BUZOEŞTI,14940,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:34",844,844,0,443,415,0,28,900,457,412,31,1,219,5,113,2,21,2,12,3,5,17,9,1,0,1,1
