precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
17,DOLJ,"ANEXĂ ȘCOALĂ",491,SOPOT,74242,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:59:10",283,274,9,188,179,0,9,300,112,174,14,9,129,1,32,0,0,0,0,0,0,3,0,0,0,0,0
17,DOLJ,"BIBLIOTECA ORĂȘENEASCĂ ANTON PANN",210,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:58:20",1340,1337,3,726,712,3,11,1500,781,694,25,6,406,13,113,9,56,2,6,1,1,33,7,4,13,14,10
17,DOLJ,"BIBLIOTECA ORASENEASCA BECHET",202,"ORAŞ BECHET",70879,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:24:52",1339,1286,53,570,517,25,28,1500,930,530,40,4,400,2,51,1,31,0,2,0,0,23,1,0,8,5,2
17,DOLJ,"BIBLIOTECA ORĂŞENEASCĂ MIRCEA RĂDINA",223,"ORAŞ ŞEGARCEA",70502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:51:06",1530,1530,0,994,971,0,23,1700,706,927,67,0,713,9,119,5,16,0,0,0,4,28,0,0,8,12,13
17,DOLJ,"CAMIN CULTURAL",359,GHINDENI,74915,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:20:07",1543,1543,0,1103,941,0,162,1700,597,938,165,28,529,13,167,0,110,0,2,15,2,40,4,0,12,6,10
17,DOLJ,"CAMIN CULTURAL",314,COŞOVENI,71885,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:45:53",958,958,0,650,627,0,23,1000,350,562,88,4,393,3,54,12,42,1,3,8,0,18,4,4,3,7,6
17,DOLJ,"CĂMIN CULTURAL",517,URZICUŢA,74554,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:19",404,379,25,278,253,0,25,400,122,248,30,1,195,0,20,0,13,0,2,1,0,4,0,2,1,4,5
17,DOLJ,"CĂMIN CULTURAL",235,"APELE VII",70726,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:47:29",1682,1629,53,1785,1629,53,103,1792,510,1159,123,16,1009,4,81,9,0,0,0,0,0,21,19,0,0,0,0
17,DOLJ,"CĂMIN CULTURAL",465,ROBĂNEŞTI,73923,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:00:24",493,493,0,373,337,0,36,500,127,341,32,2,230,1,42,2,31,0,2,2,0,10,4,5,2,7,1
17,DOLJ,"CĂMIN CULTURAL",258,BRATOVOEŞTI,71199,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:15:51",1130,1130,0,671,630,0,41,1300,629,638,33,12,449,3,75,3,42,2,3,1,0,29,0,1,8,6,4
17,DOLJ,"CAMIN CULTURAL ALBESTI",495,"ŞIMNICU DE SUS",70174,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:00:09",1258,1258,0,739,680,0,59,1300,561,710,29,11,445,10,86,6,52,3,5,9,3,34,6,6,21,8,5
17,DOLJ,"CAMIN CULTURAL DUDOVICESTI",496,"ŞIMNICU DE SUS",70174,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:52:14",973,973,0,551,501,0,50,1000,449,530,21,2,254,16,130,3,60,2,3,2,2,30,6,3,8,8,1
17,DOLJ,"CAMIN CULTURAL FÂNTÂNELE",461,RADOVAN,73852,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:31:28",76,76,0,71,43,0,28,100,29,65,6,0,46,1,7,1,2,0,0,0,0,3,1,0,0,4,0
17,DOLJ,"CAMIN CULTURAL FLORESTI",497,"ŞIMNICU DE SUS",70174,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:20:00",638,638,0,371,328,0,43,800,429,353,18,1,174,3,91,0,40,0,2,2,4,22,1,0,8,2,3
