precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
27,MEHEDINŢI,"ASOCIAȚIA DE PROPRIETARI NR.90",5,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:42:20",869,869,0,405,396,0,9,900,495,379,26,3,212,14,69,7,28,1,1,3,0,12,9,3,3,13,1
27,MEHEDINŢI,"ASOCIATIA LIGA ”SOLIDARITATEA” A PENSIONARILOR",20,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:42:43",1094,1094,0,447,434,0,13,1100,653,421,26,5,247,11,78,4,22,3,5,7,3,14,5,4,7,3,3
27,MEHEDINŢI,"CĂMIN CULTURAL BREZNITA-MOTRU",121,BREZNIŢA-MOTRU,110740,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:35:34",834,774,60,656,516,60,80,799,143,609,47,11,467,0,86,0,9,0,0,0,0,25,3,1,1,2,4
27,MEHEDINŢI,"CĂMIN CULTURAL BROŞTENI",126,BROŞTENI,110875,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:42:05",1230,1230,0,992,800,0,192,1300,308,947,45,10,504,13,278,0,34,0,4,1,3,58,7,0,13,18,4
27,MEHEDINŢI,"CĂMIN CULTURAL BUSEȘTI",202,ISVERNA,112370,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:59:07",128,128,0,104,88,0,16,300,197,100,3,0,72,0,19,0,4,1,0,0,0,1,0,0,3,0,0
27,MEHEDINŢI,"CAMIN CULTURAL ILOVĂŢ",198,ILOVĂŢ,112263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:46:18",968,918,50,952,663,50,239,1096,165,874,57,16,687,2,117,2,8,0,0,0,0,27,6,5,0,0,4
27,MEHEDINŢI,"CĂMIN CULTURAL ISVERNA",201,ISVERNA,112370,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:40:28",1226,1226,0,908,867,0,41,1300,392,861,47,3,574,3,181,21,26,0,5,3,2,21,3,2,9,2,6
27,MEHEDINŢI,"CAMIN CULTURAL VANATORI",279,VÂNĂTORI,113849,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:32:59",882,845,37,540,503,0,37,900,377,511,12,3,410,2,54,3,7,2,1,0,0,17,3,0,9,0,0
27,MEHEDINŢI,"CĂMIN CULTURAL VÎNJULEŢ",281,VÂNJULEŢ,113894,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:39:44",1688,1463,225,960,677,225,58,1600,640,914,46,2,746,1,97,4,7,1,2,7,0,18,8,5,7,5,4
27,MEHEDINŢI,"CĂMINUL CULTURAL",190,GRUIA,112030,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:06",685,668,17,710,668,17,25,734,333,331,21,4,266,1,37,0,4,0,0,0,0,16,1,0,1,1,0
27,MEHEDINŢI,"CĂMINUL CULTURAL",153,CUJMIR,111444,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:43:17",1094,1048,46,704,631,45,28,1100,396,664,40,6,530,3,53,0,29,2,2,0,0,21,3,1,8,3,3
27,MEHEDINŢI,"CĂMINUL CULTURAL",154,CUJMIR,111444,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:36:22",591,591,0,505,410,0,95,699,194,482,23,2,398,2,39,1,15,1,0,4,1,8,2,0,0,7,2
27,MEHEDINŢI,"CĂMINUL CULTURAL BAHNA",200,ILOVIŢA,112334,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:05:09",444,412,32,380,300,32,48,500,168,304,28,0,218,2,49,1,12,1,0,0,0,12,1,0,3,1,4
27,MEHEDINŢI,"CĂMINUL CULTURAL BALA",96,BALA,110296,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:10:44",522,516,6,522,455,6,61,735,2,487,35,5,268,3,96,5,30,1,4,1,0,34,2,1,9,19,9
27,MEHEDINŢI,"CĂMINUL CULTURAL BALTA",106,BALTA,110456,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:49:45",293,280,13,391,227,13,151,399,23,356,20,5,244,6,44,0,11,1,5,2,1,16,8,1,4,3,5
27,MEHEDINŢI,"CĂMINUL CULTURAL BÎRÎIACU",236,PONOARELE,112995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:57",224,224,0,168,155,0,13,400,232,152,16,2,105,0,27,0,4,0,1,2,0,4,6,1,0,0,0
27,MEHEDINŢI,"CĂMINUL CULTURAL BISTRIȚA",193,HINOVA,112076,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:21",1160,1148,12,1006,773,12,221,1199,193,955,51,7,696,2,144,6,16,0,6,4,2,30,16,0,17,0,9
27,MEHEDINŢI,"CĂMINUL CULTURAL BOBAIŢA",217,MALOVĂŢ,112664,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:39",476,476,0,362,290,0,72,521,159,342,20,5,247,0,49,1,3,0,0,0,0,14,3,10,6,2,2
27,MEHEDINŢI,"CĂMINUL CULTURAL CEARÎNG",250,PUNGHINA,113395,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-09 23:47:13",107,107,0,98,90,0,8,200,102,94,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MEHEDINŢI,"CĂMINUL CULTURAL CERVENIŢA",245,PRUNIŞOR,113233,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:28:05",300,294,6,274,191,6,77,349,77,260,12,6,197,2,28,0,9,0,1,0,0,7,2,0,3,2,3
27,MEHEDINŢI,"CĂMINUL CULTURAL CIOROBORENI",208,JIANA,112548,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:29:31",513,513,0,367,354,0,13,562,195,364,3,0,355,9,0,0,0,0,0,0,0,0,0,0,0,0,0
