precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
24,IAŞI,"BAZA SPORTIVĂ MULTIFUNCȚIONALĂ - ȘOROGARI",328,ARONEANU,95747,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:38:10",376,374,2,197,182,2,13,400,203,191,6,0,95,17,22,2,31,0,1,1,1,7,2,1,7,2,2
24,IAŞI,"BIBLIOTECĂ-CĂMIN CULTURAL ȘIPOTE",688,ŞIPOTE,99370,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:37:00",643,643,0,307,301,0,6,700,393,288,19,2,209,1,32,1,9,0,3,1,0,16,2,0,5,5,2
24,IAŞI,"BIBLIOTECA MATEI MILLO",671,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:39",1202,1201,1,676,663,1,12,1300,624,628,48,0,424,4,80,5,25,1,3,6,2,49,8,0,6,8,7
24,IAŞI,"CĂMIN CULTURAL",576,MOŢCA,98220,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:11:48",1529,1524,5,763,757,5,1,1700,937,714,49,12,470,5,130,7,18,2,2,1,3,28,9,5,5,10,7
24,IAŞI,"CĂMIN CULTURAL",577,MOŢCA,98220,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:05:30",1457,1454,3,721,711,3,7,1600,879,648,73,0,426,10,107,10,10,0,3,2,1,49,12,3,6,6,3
24,IAŞI,"CĂMIN CULTURAL BĂLȚAȚI",332,BĂLŢAŢI,95792,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:45:20",1671,1671,0,891,881,0,10,1800,861,834,55,5,465,19,121,13,77,4,15,5,0,50,9,5,13,25,8
24,IAŞI,"CĂMIN CULTURAL BERSUC DEAL",522,LESPEZI,97606,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:56:37",653,653,0,362,342,0,20,700,337,331,31,2,192,8,67,2,10,1,1,2,0,20,5,5,4,11,1
24,IAŞI,"CĂMIN CULTURAL BÎCU",518,IPATELE,97553,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:55:32",406,406,0,232,222,0,10,500,268,219,13,1,173,0,15,0,10,1,0,2,0,10,1,0,4,1,1
24,IAŞI,"CAMIN CULTURAL BIRNOVA",337,BÂRNOVA,95088,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:40:44",1276,1252,24,758,734,23,1,1400,642,722,36,2,267,54,91,4,85,3,5,4,1,118,12,4,30,27,15
24,IAŞI,"CĂMIN CULTURAL COROPCENI",370,CIORTEŞTI,96192,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:51",833,823,10,439,429,0,10,900,461,379,60,5,309,4,17,5,8,0,2,3,0,18,0,2,1,2,3
24,IAŞI,"CĂMIN CULTURAL CUZA-VODĂ",519,IPATELE,97553,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:04:24",408,394,14,243,229,0,14,400,157,229,14,0,181,4,17,1,14,0,0,0,1,8,0,0,0,2,1
24,IAŞI,"CĂMIN CULTURAL DOLHEȘTI",439,DOLHEŞTI,96904,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:37:48",541,541,0,301,292,0,9,600,299,274,27,4,208,2,25,0,16,0,2,3,1,1,1,4,5,1,1
24,IAŞI,"CĂMIN CULTURAL FORĂŞTI",479,GROPNIŢA,97321,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:12",426,426,0,431,426,0,5,500,233,245,22,2,178,3,33,0,4,0,1,0,0,16,2,0,1,2,3
24,IAŞI,"CAMIN CULTURAL HALAUCESTI",485,HĂLĂUCEŞTI,97438,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:47:12",1336,1308,28,574,525,28,21,1400,826,526,48,7,317,13,71,5,38,1,8,4,1,15,9,4,12,19,2
24,IAŞI,"CAMIN CULTURAL HALAUCESTI",486,HĂLĂUCEŞTI,97438,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:32:25",1201,1201,0,563,556,0,7,1300,737,529,34,2,274,13,91,8,40,2,3,3,0,41,6,5,5,25,11
24,IAŞI,"CĂMIN CULTURAL PÂRCOVACI",297,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:52:20",1488,1488,0,803,796,0,7,1600,797,752,51,6,525,5,98,5,23,1,3,3,3,42,3,1,13,17,4
24,IAŞI,"CĂMIN CULTURAL POCREACA",651,"SCHITU DUCA",98827,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:08:03",320,313,7,225,203,7,15,400,197,184,19,1,125,1,18,3,11,0,0,3,3,8,3,0,3,3,2
24,IAŞI,"CĂMIN CULTURAL - SALA II OTELENI",584,OŢELENI,98300,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:14:19",1054,1038,16,511,495,16,0,1100,589,480,31,0,270,6,107,2,18,2,9,9,0,20,0,4,13,15,5
24,IAŞI,"CĂMIN CULTURAL - SALA I OTELENI",583,OŢELENI,98300,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:06:18",995,975,20,547,527,20,0,1100,553,506,41,8,285,5,120,7,16,1,3,5,0,20,5,2,18,9,2
24,IAŞI,"CĂMIN CULTURAL TABĂRA",355,BIVOLARI,95943,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:14:51",846,846,0,338,327,0,11,900,562,308,30,3,212,5,43,1,17,0,0,1,0,15,1,1,3,2,4
24,IAŞI,"CĂMIN CULTURAL VICTORIA",764,VICTORIA,100004,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:05:14",385,372,13,210,197,5,8,400,9,197,0,0,114,3,35,1,15,1,0,1,0,11,3,0,1,6,6
24,IAŞI,"CĂMIN CULTURAL VICTORIA",763,VICTORIA,100004,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:47:40",1338,1338,0,714,680,0,34,1500,786,665,49,3,384,11,130,4,19,1,9,4,1,48,5,5,14,17,10
24,IAŞI,"CĂMINUL CULTURAL",456,FOCURI,97063,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:34:12",1474,1463,11,721,696,11,14,1600,879,656,65,5,484,6,73,2,17,2,1,2,1,36,2,3,3,13,6
24,IAŞI,"CĂMINUL CULTURAL BOROSEŞTI",644,SCÂNTEIA,98916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:50:38",673,665,8,336,319,8,9,700,364,304,32,1,191,7,37,4,18,0,1,1,1,15,9,3,7,4,5
24,IAŞI,"CĂMINUL CULTURAL BOURENI",578,MOŢCA,98220,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:37",1161,1150,11,536,525,0,11,1300,764,501,35,1,353,3,84,0,1,0,3,0,0,36,5,1,5,3,6
24,IAŞI,"CĂMINUL CULTURAL DRĂGUŞENI",442,DRĂGUŞENI,100308,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:34",732,723,9,399,384,9,6,800,401,349,50,0,302,0,21,0,5,0,2,3,0,2,2,1,7,2,2
24,IAŞI,"CĂMINUL CULTURAL HOLBOCA",495,HOLBOCA,95159,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:27",1681,1681,0,869,852,0,17,1800,931,822,47,9,400,41,144,3,48,9,10,1,4,49,10,9,46,24,15
