precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
30,OLT,"BIBLIOTECA COMUNALĂ",365,"VIŞINA NOUĂ",130375,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:34:13",1396,1367,29,1042,917,29,96,1508,591,881,36,11,705,0,93,1,12,0,2,6,2,17,3,1,18,9,1
30,OLT,"CAMIN C ULTURAL",320,STREJEŞTI,129139,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:20:33",398,395,3,314,286,3,25,436,122,298,16,0,189,1,46,1,7,2,1,2,0,24,6,2,5,5,7
30,OLT,"CAMIN CULTURAL",151,CEZIENI,126102,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:01:27",171,171,0,115,109,0,6,188,73,108,7,1,82,0,12,0,0,0,0,0,0,10,0,0,2,0,1
30,OLT,"CĂMIN CULTURAL",283,RADOMIREŞTI,128472,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:11:06",961,961,0,990,961,0,29,1043,514,488,41,2,352,0,58,3,13,1,2,6,0,30,3,2,2,7,7
30,OLT,"CĂMIN CULTURAL",222,"GURA PADINII",130339,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:51:59",1360,1360,0,939,927,0,12,1499,560,893,46,2,736,7,70,7,20,1,3,3,2,24,4,2,3,3,6
30,OLT,"CĂMIN CULTURAL",276,PERIEŢI,128052,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:08:03",1601,1584,17,1095,1013,17,65,1754,659,1011,84,13,672,5,151,9,40,3,7,7,3,65,2,3,10,6,15
30,OLT,"CĂMIN CULTURAL COMĂNIȚA",334,TESLUI,129380,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:17",687,687,0,518,465,0,53,784,266,491,27,3,371,5,62,8,2,2,2,2,1,19,1,1,5,2,5
30,OLT,"CAMIN CULTURAL LELEASCA",238,LELEASCA,127411,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:20",405,402,3,289,241,3,45,444,155,270,19,1,194,1,35,2,5,0,0,0,1,13,3,1,3,4,7
30,OLT,"CAMIN CULTURAL STUDINA",322,STUDINA,129184,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:50:51",1217,1217,0,810,777,0,33,1345,535,756,54,3,570,6,83,5,11,1,3,1,1,50,7,0,0,8,7
30,OLT,"CAMIN CULTURAL STUDINIȚA",323,STUDINA,129184,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:54:59",916,898,18,544,526,0,18,990,393,491,53,4,362,0,73,20,5,0,0,3,0,24,0,0,0,0,0
30,OLT,"CAMINUL CULTURAL",349,"VALEA MARE",129656,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:53:49",668,668,0,376,349,0,27,733,357,332,44,0,213,1,86,1,7,0,1,2,0,10,3,0,3,4,1
30,OLT,"CAMINUL CULTURAL",176,DĂNEASA,126585,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:42",422,422,0,291,270,0,21,422,152,261,9,1,163,0,40,0,25,1,1,0,0,21,1,1,1,0,6
30,OLT,"CĂMINUL CULTURAL",285,RADOMIREŞTI,128472,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:17:32",261,255,6,273,255,6,12,540,268,250,22,0,190,3,30,0,7,0,0,0,0,16,1,0,1,0,2
