precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
8,BRAŞOV,"AGENȚIA POȘTALĂ",258,"ORAŞ PREDEAL",40303,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:34:55",275,275,0,173,164,0,9,301,128,159,14,5,61,2,26,1,21,0,0,0,4,14,4,3,8,7,3
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",381,MÂNDRA,41417,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:19:22",681,681,0,364,350,0,14,800,436,330,34,4,150,10,58,3,55,3,5,1,2,12,9,3,9,4,2
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",382,MÂNDRA,41417,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:41:14",458,458,0,290,273,0,17,500,210,267,23,4,129,6,30,1,33,1,4,6,2,13,9,0,11,13,5
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",383,MÂNDRA,41417,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:28:04",194,194,0,130,109,0,21,200,70,125,5,1,68,2,26,0,14,1,0,2,1,2,3,1,3,0,1
8,BRAŞOV,"AŞEZAMÂNT CULTURAL",384,MÂNDRA,41417,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:09:43",230,230,0,142,130,0,12,300,158,133,9,4,74,4,17,1,16,0,0,0,0,11,0,0,1,5,0
8,BRAŞOV,"AȘEZĂMÎNT CULTURAL MÂNDRA",380,MÂNDRA,41417,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:28:40",989,989,0,609,577,0,32,1100,491,561,48,4,277,21,83,1,97,2,1,2,2,25,16,2,7,15,6
8,BRAŞOV,"CAMIN CULTURAL",433,TĂRLUNGENI,42003,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:56:42",1763,1763,0,931,915,0,16,1900,969,747,184,132,296,14,109,2,55,2,2,6,3,54,20,3,25,17,7
8,BRAŞOV,"CAMIN CULTURAL",351,HĂLCHIU,41033,6,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 16:29:48",1043,1043,0,576,561,0,15,1100,524,526,50,226,184,7,34,2,21,0,0,2,0,25,7,2,8,5,3
8,BRAŞOV,"CĂMIN CULTURAL ACRIȘ",452,"VAMA BUZĂULUI",42183,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:23",1044,1044,0,482,472,0,10,1100,618,416,66,1,243,3,72,2,19,0,2,4,1,20,14,3,19,10,3
8,BRAŞOV,"CAMIN CULTURAL BECLEAN",299,BECLEAN,40544,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:14:00",720,720,0,423,376,0,47,800,377,395,28,3,243,10,61,6,22,1,1,3,3,19,6,2,11,3,1
8,BRAŞOV,"CĂMIN CULTURAL BEIA",322,CAŢA,40768,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:58:42",316,316,0,214,200,0,14,330,116,179,35,2,127,1,24,1,1,0,0,2,1,14,1,1,2,0,2
8,BRAŞOV,"CAMIN CULTURAL BOHOLT",300,BECLEAN,40544,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:35:40",159,159,0,148,122,0,26,200,52,142,6,1,105,2,15,3,5,0,0,1,0,5,3,0,1,0,1
8,BRAŞOV,"CAMIN CULTURAL CALBOR",301,BECLEAN,40544,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:19:36",215,215,0,162,142,0,20,200,38,152,10,1,97,6,18,1,13,0,1,0,0,6,3,0,0,3,3
8,BRAŞOV,"CĂMIN CULTURAL DRĂUȘENI",323,CAŢA,40768,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:46:06",406,406,0,240,234,0,6,420,180,215,25,106,85,0,13,0,1,0,0,0,0,2,0,1,7,0,0
8,BRAŞOV,"CAMIN CULTURAL GRID",392,PĂRĂU,41578,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:32:06",226,226,0,171,145,0,26,250,79,160,11,4,85,1,22,1,13,1,0,7,0,11,3,2,4,5,1
8,BRAŞOV,"CAMIN CULTURAL HOMOROD",368,HOMOROD,41248,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 20:27:02",1210,1210,0,554,545,0,9,1300,746,474,80,39,268,6,113,2,5,0,0,4,1,21,13,0,2,0,0
8,BRAŞOV,"CAMIN CULTURAL JIMBOR",369,HOMOROD,41248,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:54:57",382,382,0,214,204,0,10,396,182,198,16,143,37,0,4,0,2,0,2,1,0,2,0,2,2,1,2
8,BRAŞOV,"CAMIN CULTURAL LUTA",303,BECLEAN,40544,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:53:15",69,69,0,71,52,0,19,102,31,70,1,1,21,2,20,1,7,2,2,0,1,7,1,1,3,0,1
8,BRAŞOV,"CAMIN CULTURAL MERCHEASA",370,HOMOROD,41248,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 20:20:49",434,434,0,265,257,0,8,500,237,200,63,3,123,3,45,2,3,0,0,0,1,13,1,1,3,0,2
8,BRAŞOV,"CAMIN CULTURAL RUCAR",456,VIŞTEA,42236,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:13:13",331,331,0,302,235,0,67,400,98,265,37,2,221,2,25,1,4,0,1,3,0,2,2,1,1,0,0
8,BRAŞOV,"CĂMIN CULTURAL ŞERCAIA",416,ŞERCAIA,41818,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:46:05",1456,1456,0,773,752,0,21,1700,927,674,99,32,347,17,135,6,33,5,5,9,5,33,11,0,17,11,8
8,BRAŞOV,"CĂMIN CULTURAL VAD",418,ŞERCAIA,41818,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:44:01",456,456,0,310,281,0,29,504,219,270,15,9,151,14,29,1,22,1,1,0,3,12,6,0,9,6,6
8,BRAŞOV,"CĂMIN CULTURAL VAMA BUZĂULUI",451,"VAMA BUZĂULUI",42183,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:32:39",1340,1340,0,686,663,0,23,1500,816,623,61,3,388,17,74,1,38,3,6,2,1,39,11,3,15,13,9
8,BRAŞOV,"CAMIN CULTURAL VENETIA DE JOS",393,PĂRĂU,41578,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:36",565,565,0,375,342,0,33,600,225,314,61,5,196,2,38,2,23,1,1,2,0,28,3,1,6,0,6
8,BRAŞOV,"CAMIN CULTURAL VISTEA DE SUS",457,VIŞTEA,42236,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:43:10",516,516,0,381,321,0,60,550,169,372,9,4,218,8,51,4,35,0,3,1,2,6,6,3,7,20,4
8,BRAŞOV,"CĂMINUL CULTURAL",423,ŞINCA,41854,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:40:29",579,579,0,394,378,0,16,600,206,228,166,2,137,1,33,2,13,2,5,0,2,12,5,2,4,3,5
8,BRAŞOV,"CĂMINUL CULTURAL",421,ŞINCA,41854,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:17:27",264,264,0,154,145,0,9,300,146,125,29,4,79,2,20,0,3,0,0,1,0,7,1,2,3,1,2
8,BRAŞOV,"CĂMINUL CULTURAL",336,CRIZBAV,42456,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:15:22",1439,1439,0,878,833,0,45,1600,722,765,113,465,173,0,66,0,23,0,0,0,0,38,0,0,0,0,0
8,BRAŞOV,"CĂMINUL CULTURAL",349,HĂLCHIU,41033,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:41:33",1593,1593,0,957,935,0,22,1800,902,865,33,32,336,38,175,3,115,5,6,10,1,35,25,8,43,19,14
8,BRAŞOV,"CĂMINUL CULTURAL",420,ŞINCA,41854,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:14:29",239,239,0,145,130,0,15,300,155,125,20,0,72,1,13,0,14,0,3,1,0,13,2,0,1,2,3
8,BRAŞOV,"CĂMINUL CULTURAL",425,"ŞINCA NOUĂ",42449,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:09:22",916,916,0,791,704,0,87,940,155,754,31,8,383,27,207,6,45,1,3,4,0,23,9,1,23,8,6
8,BRAŞOV,"CĂMINUL CULTURAL",355,HĂRMAN,41088,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:22:10",738,738,0,424,403,0,21,800,376,402,22,5,164,40,47,1,61,5,7,3,0,23,11,6,12,13,4
8,BRAŞOV,"CĂMINUL CULTURAL",422,ŞINCA,41854,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:35:00",933,933,0,485,482,0,3,1000,515,394,91,6,203,2,107,3,12,2,7,6,1,31,2,1,5,3,3
8,BRAŞOV,"CĂMINUL CULTURAL",305,BOD,40606,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:29:19",1258,1258,0,719,693,0,26,1400,681,692,27,21,299,82,102,5,49,5,3,19,2,36,20,7,16,16,10
8,BRAŞOV,"CĂMINUL CULTURAL AL BISERICII ORTODOXE",413,SÂNPETRU,41925,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:35:56",1543,1543,0,873,834,0,39,1750,878,819,53,22,385,27,107,7,97,2,10,9,2,43,25,5,32,31,15
8,BRAŞOV,"CĂMINUL CULTURAL APAȚA",296,APAŢA,40526,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:55:38",1297,1297,0,774,756,0,18,1400,626,664,110,254,306,1,66,1,3,0,1,0,0,23,1,1,1,3,3
8,BRAŞOV,"CĂMINUL CULTURAL APAȚA",297,APAŢA,40526,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:53:49",1174,1174,0,703,693,0,10,1300,597,632,71,317,201,3,51,3,12,1,1,1,1,23,4,0,0,4,10
8,BRAŞOV,"CAMINUL CULTURAL ARINI",379,MĂIERUŞ,41382,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:10:51",853,853,0,558,551,0,7,900,342,448,110,7,296,0,95,4,5,2,4,4,1,16,2,1,1,6,4
8,BRAŞOV,"CĂMINUL CULTURAL BERIVOI",407,RECEA,41738,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:27:14",494,494,0,331,313,0,18,500,168,319,10,4,191,4,66,2,19,1,0,3,0,13,5,0,7,2,2
8,BRAŞOV,"CĂMINUL CULTURAL BOGATA",362,HOGHIZ,41177,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:28:13",355,355,0,234,221,0,13,400,176,199,25,22,95,0,57,0,8,0,0,1,3,7,0,2,2,2,0
8,BRAŞOV,"CĂMINUL CULTURAL BREAZA",377,LISA,41346,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:54:17",555,555,0,428,404,0,24,600,172,409,19,5,230,6,89,2,26,2,4,1,0,31,5,0,2,3,3
8,BRAŞOV,"CĂMINUL CULTURAL CAŢA",321,CAŢA,40768,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:53:16",1033,1033,0,635,621,0,14,1050,415,516,119,25,403,0,46,2,5,0,3,2,0,12,3,4,1,9,1
8,BRAŞOV,"CAMINUL CULTURAL CINCSOR",459,VOILA,42307,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:41:49",637,636,1,361,348,1,12,700,339,346,15,4,93,2,144,37,33,0,0,3,0,17,4,1,3,2,3
8,BRAŞOV,"CĂMINUL CULTURAL COMĂNA DE JOS",328,COMANA,40857,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:43:13",859,859,0,549,517,0,32,900,354,496,50,3,323,6,90,6,12,2,2,11,3,14,1,0,5,11,7
8,BRAŞOV,"CĂMINUL CULTURAL COMĂNA DE SUS",329,COMANA,40857,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:13:26",298,298,0,240,218,0,22,351,115,221,15,2,149,1,32,1,3,0,2,1,0,20,3,2,1,1,3
8,BRAŞOV,"CĂMINUL CULTURAL COPĂCEL",357,HÂRSENI,41113,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:36:49",534,534,0,375,362,0,13,600,225,337,38,3,179,14,76,10,9,3,2,3,2,17,7,2,4,4,2
8,BRAŞOV,"CAMINUL CULTURAL CORBI",446,UCEA,42101,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:57:23",173,173,0,129,110,0,19,200,71,120,9,4,64,4,12,0,19,0,0,1,0,1,0,0,5,7,3
8,BRAŞOV,"CĂMINUL CULTURAL CRIHALMA",330,COMANA,40857,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:36:34",605,605,0,381,367,0,14,666,285,353,28,2,277,0,37,1,7,0,1,8,0,12,0,0,2,2,4
8,BRAŞOV,"CĂMINUL CULTURAL CUCIULATA",363,HOGHIZ,41177,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:22:48",1157,1157,0,645,634,0,11,1250,605,540,105,4,357,4,84,3,24,6,5,2,0,35,3,1,3,2,7
8,BRAŞOV,"CĂMINUL CULTURAL DOPCA",364,HOGHIZ,41177,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:25:59",389,389,0,248,241,0,7,400,152,224,24,145,46,3,16,0,3,1,0,1,0,5,3,0,1,0,0
8,BRAŞOV,"CAMINUL CULTURAL DRIDIF",460,VOILA,42307,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:51:58",377,377,0,256,241,0,15,400,144,230,26,3,127,3,22,35,9,2,1,0,0,19,2,0,2,0,5
8,BRAŞOV,"CAMINUL CULTURAL FELDIOARA",447,UCEA,42101,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:59",182,182,0,153,127,0,26,200,47,142,11,1,92,2,22,0,10,0,0,1,0,5,4,0,0,4,1
