precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
44,"Sector 1","ACADEMIA DE POLIȚIE ”ALEXANDRU IOAN CUZA”",166,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 19:20:34",2038,2038,0,1248,1072,0,176,2235,987,1229,18,6,338,224,87,22,311,1,9,1,16,10,20,13,89,78,4
44,"Sector 1","ACADEMIA DE POLIȚIE ”ALEXANDRU IOAN CUZA”",165,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-13 00:40:09",2031,2031,0,1322,1069,0,253,2231,909,1297,25,11,352,222,90,20,295,4,8,5,9,9,21,34,138,78,1
44,"Sector 1","ACADEMIA DE STUDII ECONOMICE DIN BUCUREŞTI",69,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 04:55:26",576,576,0,398,235,0,163,640,242,390,7,3,70,41,49,19,61,1,2,0,3,11,3,4,28,89,6
44,"Sector 1","ACADEMIA DE STUDII ECONOMICE DIN BUCUREŞTI",68,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 11:55:48",889,888,1,461,323,1,137,971,510,443,18,1,92,36,69,9,100,3,6,2,5,14,9,3,27,65,2
49,"Sector 6","A.D.P.D.U. SECTOR 6",1077,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 05:15:58",1167,1084,83,588,512,1,75,1100,512,565,23,1,152,76,76,9,95,3,4,5,5,11,26,8,32,59,3
49,"Sector 6","CENTRUL EUROPEAN SECTOR 6",1173,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 07:32:13",1307,1307,0,830,623,0,207,1600,770,803,27,5,204,65,106,22,130,6,5,17,6,28,16,8,49,130,6
44,"Sector 1","CENTRUL NAŢIONAL DE CALIFICARE ŞI INSTRUIRE FEROVIARĂ CENAFER",89,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 14:08:19",1170,1156,14,567,529,0,38,1271,304,550,17,2,179,46,67,15,110,1,3,10,5,19,18,2,24,45,4
44,"Sector 1","CENTRUL NAŢIONAL DE CALIFICARE ŞI INSTRUIRE FEROVIARĂ CENAFER",88,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 09:45:42",1535,1522,13,961,748,2,211,1681,720,940,21,3,196,126,104,29,241,2,1,4,7,28,7,3,46,135,8
44,"Sector 1","CENTRUL NAŢIONAL DE CALIFICARE ŞI INSTRUIRE FEROVIARĂ CENAFER",90,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 12:03:23",1369,1369,0,687,667,0,20,1511,824,673,14,4,202,86,80,20,133,4,4,7,10,21,17,5,25,53,2
46,"Sector 3","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR.5;",391,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 11:08:33",1153,1153,0,562,520,0,42,1269,709,547,13,3,149,76,63,21,104,2,2,2,3,13,13,4,29,62,1
46,"Sector 3","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR.5;",392,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 10:14:48",1580,1580,0,667,614,0,53,1741,1074,649,18,3,174,90,65,10,157,2,5,4,7,25,25,8,31,40,3
46,"Sector 3","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR.5;",390,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-12 09:27:12",1322,1322,0,625,577,0,48,1454,825,602,23,4,165,83,74,13,140,0,5,1,5,22,11,2,26,48,3
46,"Sector 3","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR.5;",388,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 04:12:31",1402,1402,0,620,581,0,39,1549,929,599,21,5,153,71,94,14,128,2,3,9,6,32,10,4,21,41,6
46,"Sector 3","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR.5;",393,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 04:17:12",1138,1138,0,512,410,0,102,1252,740,501,11,5,106,67,79,8,104,4,5,4,4,13,20,4,23,52,3
46,"Sector 3","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR.5;",389,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 09:57:04",1033,1033,0,506,471,0,35,1135,629,495,11,3,120,51,85,8,108,2,5,0,3,25,16,5,14,46,4
46,"Sector 3","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR.5;",387,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,EUP,EUP_SV_SECTOR,"2024-06-10 06:13:49",1323,1323,0,663,606,0,57,1460,794,649,14,7,187,68,82,15,149,4,2,2,5,21,17,7,19,61,3
