precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi"
43,STRĂINĂTATE,"AABENRAA - ALTELE",100,DANEMARCA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 00:59:10",0,0,0,177,0,0,177,2000,1823,175,2,1,13,13,25,1,9,0,1,0,0,53,12,1,33,11,2
43,STRĂINĂTATE,"AALBORG - ALTELE",106,DANEMARCA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 00:11:08",0,0,0,158,0,0,158,3000,2842,153,5,1,5,31,24,0,12,1,0,1,2,21,14,1,18,21,1
43,STRĂINĂTATE,"AARHUS - ALTELE",104,DANEMARCA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 02:12:08",0,0,0,372,0,0,372,2997,2625,361,11,2,15,56,27,2,50,0,0,1,4,48,36,2,50,66,2
43,STRĂINĂTATE,"ABERDEEN - ALTELE",581,"REGATUL UNIT AL MARII BRITANII ȘI AL IRLANDEI DE NORD",9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 02:14:41",0,0,0,162,0,0,162,1598,1436,157,5,2,13,25,19,0,30,1,0,0,0,24,16,0,15,11,1
43,STRĂINĂTATE,"ABU DHABI - AMBASADĂ",117,"EMIRATELE ARABE UNITE",9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 00:24:26",0,0,0,134,0,0,134,3000,2866,129,5,2,21,36,3,0,30,0,0,0,1,7,7,0,8,14,0
43,STRĂINĂTATE,"ABUJA - AMBASADĂ",640,"REPUBLICA FEDERALĂ NIGERIA",9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 01:38:14",0,0,0,12,0,0,12,200,188,12,0,0,1,0,2,0,7,0,0,0,0,0,1,1,0,0,0
43,STRĂINĂTATE,"ADDIS ABEBA - AMBASADĂ",121,ETIOPIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-09 22:35:49",0,0,0,4,0,0,4,200,196,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
43,STRĂINĂTATE,"ADEJE - ALTELE",733,SPANIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 01:31:25",0,0,0,177,0,0,177,804,627,176,1,1,23,25,23,3,40,0,2,0,2,10,21,2,10,12,2
43,STRĂINĂTATE,"ADELAIDE - ALTELE",11,AUSTRALIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-09 16:28:10",0,0,0,19,0,0,19,1000,981,19,0,0,1,1,3,0,7,0,0,0,1,2,3,0,0,1,0
43,STRĂINĂTATE,"AJACCIO - ALTELE",184,FRANȚA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 00:24:42",0,0,0,118,0,0,118,2000,1882,116,2,0,16,5,27,0,14,2,0,0,0,26,12,1,5,3,5
43,STRĂINĂTATE,"ALBA - ALTELE",415,ITALIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 01:08:51",0,0,0,183,0,0,183,4000,3817,178,5,0,11,6,44,0,20,0,0,0,1,48,27,2,3,9,7
43,STRĂINĂTATE,"ALBANO LAZIALE - ALTELE",331,ITALIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 00:40:15",0,0,0,163,0,0,163,4000,3837,159,4,1,20,7,44,0,22,2,1,0,0,39,17,0,2,3,1
43,STRĂINĂTATE,"ALBIGNASEGO - ALTELE",458,ITALIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 01:13:25",0,0,0,161,0,0,161,5000,4839,155,6,1,20,12,33,4,20,0,0,0,2,37,16,0,5,2,3
43,STRĂINĂTATE,"ALCALA DE HENARES 1 - ALTELE",705,SPANIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 01:52:18",0,0,0,310,0,0,310,3108,2704,299,11,4,25,18,66,9,52,2,2,4,2,50,40,4,12,4,5
43,STRĂINĂTATE,"ALCALA DE HENARES 2 - ALTELE",706,SPANIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 02:47:52",0,0,0,288,0,0,288,3004,2716,281,7,0,27,10,60,4,46,1,0,3,2,58,48,0,9,1,12
43,STRĂINĂTATE,"ALCAMO - ALTELE",386,ITALIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 01:02:16",0,0,0,80,0,0,80,2200,2120,72,8,2,8,2,17,4,6,0,1,1,1,16,10,0,4,0,0
43,STRĂINĂTATE,"ALCORCÓN - ALTELE",713,SPANIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 01:03:51",0,0,0,111,0,0,111,2608,2497,106,5,0,20,3,24,2,10,1,0,1,0,25,6,0,3,7,4
43,STRĂINĂTATE,"ALESSANDRIA - ALTELE",414,ITALIA,9999,1,PROV,PRCNCT,EUP,EUP_SV_SR,"2024-06-10 01:29:50",0,0,0,158,0,0,158,4000,3842,154,4,1,17,9,33,0,11,2,0,1,0,36,24,0,9,10,1
