precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PATRIOȚILOR-voturi","IOJĂ LAZĂR-voturi"
4,BACĂU,"ŞCOALA CU CLASELEI-VIII BEREŞTI-TAZLĂU",263,BEREŞTI-TAZLĂU,21338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:58:14",909,879,0,6,24,434,404,0,6,24,420,14,900,466,285,99,30,6,0
4,BACĂU,"ŞCOALA GENERALĂ BOŞOTENI",264,BEREŞTI-TAZLĂU,21338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:23:30",344,332,0,3,9,177,165,0,3,9,177,0,400,223,122,10,37,2,6
4,BACĂU,"ŞCOALA GENERALĂ ENĂCHEŞTI",265,BEREŞTI-TAZLĂU,21338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:13:53",623,607,0,6,10,309,293,0,6,10,291,18,700,391,155,28,87,6,15
4,BACĂU,"ŞCOALA GENERALĂ PRISACA",266,BEREŞTI-TAZLĂU,21338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:54:32",433,420,0,6,7,214,201,0,6,7,201,13,500,286,140,10,48,2,1
4,BACĂU,"ŞCOALA GENERALĂ ROMÂNEŞTI",267,BEREŞTI-TAZLĂU,21338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:03:48",372,352,0,5,15,247,227,0,5,15,235,12,400,153,95,56,80,2,2
4,BACĂU,"ŞCOALA GENERALĂ TESCANI",268,BEREŞTI-TAZLĂU,21338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:33:39",601,591,0,4,6,302,292,0,4,6,289,13,600,298,173,22,45,41,8
4,BACĂU,"ŞCOALA GENERALĂ TURLUIANU",269,BEREŞTI-TAZLĂU,21338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:53:45",1123,1108,1,5,9,485,471,0,5,9,430,55,1198,713,212,26,114,4,74
