county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-1","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","BLOCUL SUVERANIST ROMÂN-voturi","BLOCUL SUVERANIST ROMÂN-mandate-faza-1","BLOCUL SUVERANIST ROMÂN-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL ROMÂNIA PUTERNICĂ-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-mandate-faza-1","PARTIDUL ROMÂNIA PUTERNICĂ-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL DEMOCRAȚIEI ȘI SOLIDARITAȚII-DEMOS-voturi","PARTIDUL DEMOCRAȚIEI ȘI SOLIDARITAȚII-DEMOS-mandate-faza-1","PARTIDUL DEMOCRAȚIEI ȘI SOLIDARITAȚII-DEMOS-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","ROMÂNIA SOCIALISTĂ-voturi","ROMÂNIA SOCIALISTĂ-mandate-faza-1","ROMÂNIA SOCIALISTĂ-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","ALIANȚA REPER SENS URS.PDF PENTRU SECTORUL 3-voturi","ALIANȚA REPER SENS URS.PDF PENTRU SECTORUL 3-mandate-faza-1","ALIANȚA REPER SENS URS.PDF PENTRU SECTORUL 3-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT UNIT-voturi","PARTIDUL SOCIAL DEMOCRAT UNIT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT UNIT-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","GHEORGHE ŞTEFAN-voturi","GHEORGHE ŞTEFAN-mandate-faza-1","GHEORGHE ŞTEFAN-mandate-faza-2","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-voturi","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-mandate-faza-1","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","FLOREA VALENTIN-voturi","FLOREA VALENTIN-mandate-faza-1","FLOREA VALENTIN-mandate-faza-2"
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 1",179141,2,FINAL,UAT,CL,CL_CE_SECTOR,"2024-06-15 16:56:05",215612,208636,5055,1733,188,100243,98365,84,1607,187,97261,2769,236356,136194,4863,6808,7780,3206,10887,3,0,35313,11,0,5680,1,1,397,0,0,34688,10,1,1045,0,0,4591,0,0,2523,0,0,429,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 2",179150,2,FINAL,UAT,CL,CL_CE_SECTOR,"2024-06-19 13:44:21",299525,293808,4007,1610,100,126354,124606,49,1603,96,122496,3562,329020,202760,6124,8574,9799,4032,11558,2,1,46754,11,1,8570,2,0,0,0,0,41989,10,0,0,0,0,5439,0,0,0,0,0,0,0,0,0,0,0,1258,0,0,5713,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 3",179169,2,FINAL,UAT,CL,CL_CE_SECTOR,"2024-06-17 19:51:02",452010,446895,2462,2529,124,155770,153098,51,2501,120,150947,4583,493917,337913,7547,10566,12075,4464,14699,3,0,62546,14,0,0,0,0,0,0,0,48418,10,1,0,0,0,5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7349,0,0,0,0,0,12734,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 4",179178,1,FINAL,UAT,CL,CL_CE_SECTOR,"2024-06-14 21:02:51",273034,269377,1862,1548,247,118672,116887,66,1474,245,115307,3253,306072,187416,5765,8071,9224,3836,12019,3,0,52876,13,1,8344,2,0,0,0,0,30359,7,1,0,0,0,4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4888,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 5",179187,2,FINAL,UAT,CL,CL_CE_SECTOR,"2024-06-14 17:32:32",242964,240175,1249,1318,222,101317,99799,22,1307,189,97822,3310,266422,165175,4891,6847,7825,3186,9767,3,0,25849,8,0,3491,0,0,358,0,0,21542,6,1,0,0,0,28886,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0,0,0,0,0,0,0,0,1158,0,0,876,0,0,589,0,0,1986,0,0,0,0,0,0,0,0,0,0,0
42,"MUNICIPIUL BUCUREŞTI","BUCUREŞTI SECTORUL 6",179196,2,FINAL,UAT,CL,CL_CE_SECTOR,"2024-06-16 16:48:58",328949,324987,1804,2084,74,145057,142883,31,2071,72,141318,3490,329418,183621,7065,9892,11305,4589,11704,2,1,70372,15,0,7940,1,1,0,0,0,33890,7,0,0,0,0,4478,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,4299,0,0,0,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,795,0,0,1559,0,0,3705,0,0
