precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
18,GALAŢI,"CĂMINUL CULTURAL FÂRȚĂNEȘTI",296,FÂRŢĂNEŞTI,76255,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:08:12",1354,1348,1,2,3,571,566,0,2,3,546,25,1483,912,45,501
18,GALAŢI,"CĂMINUL CULTURAL FÂRȚĂNEȘTI",297,FÂRŢĂNEŞTI,76255,3,PART,PRCNCT,CL,CL_SV,"2024-06-14 20:09:32",1445,1440,0,3,2,666,661,0,3,2,650,16,1591,925,50,600
18,GALAŢI,"CĂMINUL CULTURAL VIILE",298,FÂRŢĂNEŞTI,76255,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:48:22",1211,1208,0,3,0,568,565,0,3,0,542,26,1325,757,24,518
