precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"CĂMIN CULTURAL",221,CREVEDIA,102286,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:54:32",734,648,2,74,10,500,416,0,74,10,475,25,720,220,136,232,31,76
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL",224,CREVEDIA,102286,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 21:38:18",1543,1381,7,151,4,1040,885,0,151,4,992,46,1510,470,415,371,53,153
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV",222,CREVEDIA,102286,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:32:49",430,399,1,26,4,338,308,0,26,4,325,13,440,102,52,234,24,15
16,DÂMBOVIŢA,"ŞCOALA GENERALĂ CREVEDIA",220,CREVEDIA,102286,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:29:38",1307,1273,4,23,7,932,902,0,23,7,883,49,1397,465,247,488,57,91
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ DÂRZA",223,CREVEDIA,102286,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:13:22",1576,1515,3,51,7,1037,978,1,51,7,1007,30,1660,623,343,313,86,265
