precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CLADIADE CLAUDIU-DRAGOŞ-PARTIDUL NAȚIONAL LIBERAL-voturi","SIDORENCU VALENTIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
38,TULCEA,"CAMIN CULTURAL",180,"SFÂNTU GHEORGHE",161231,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:47:21",689,664,0,8,17,544,519,0,8,17,538,6,738,194,318,220
