precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
19,GIURGIU,"GRĂDINIŢA CU PROGRAM NORMAL NR. 3 STEJARU",211,SINGURENI,105106,4,PART,PRCNCT,CL,CL_SV,"2024-06-12 18:40:54",570,525,0,28,17,468,423,0,28,17,444,24,600,132,38,122,284
19,GIURGIU,"PRIMARIA SINGURENI",209,SINGURENI,105106,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 18:46:41",1104,1021,4,47,32,783,705,0,46,32,770,13,1152,369,58,294,418
19,GIURGIU,"ŞCOALA PRIMARĂ NR.2 CRÎNGURI",210,SINGURENI,105106,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 18:39:29",589,535,2,21,31,488,435,1,21,31,474,14,623,135,32,207,235
