precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
32,"SATU MARE","CĂMIN CULTURAL DACIA",195,DOBA,137611,6,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:43:15",146,134,0,6,6,110,98,0,6,6,105,5,150,40,4,26,45,1,1,28
32,"SATU MARE","CĂMIN CULTURAL TRAIAN",197,DOBA,137611,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 19:18:46",173,166,0,5,2,96,89,0,5,2,94,2,180,84,5,33,47,2,3,4
32,"SATU MARE","CAMINUL CULTURAL",196,DOBA,137611,5,PART,PRCNCT,CL,CL_SV,"2024-06-11 19:15:30",441,422,0,13,6,251,239,0,6,6,241,10,470,219,74,59,50,17,5,36
32,"SATU MARE","PRIMARIA COMUNEI DOBA",193,DOBA,137611,6,PART,PRCNCT,CL,CL_SV,"2024-06-11 19:04:37",1027,1012,0,5,10,631,616,0,5,10,597,34,1120,489,23,353,64,144,1,12
32,"SATU MARE","ŞCOALA GENERALĂ BOGHIŞ",194,DOBA,137611,6,PART,PRCNCT,CL,CL_SV,"2024-06-11 19:09:52",682,663,6,3,10,300,286,1,3,10,278,22,742,442,9,103,38,83,19,26
