precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
41,VRANCEA,"SCOALA GENERALA POIENILE",189,"GURA CALIŢEI",176338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:56:27",282,265,0,10,7,181,165,0,10,6,171,10,300,119,13,22,63,73
41,VRANCEA,"ȘCOALA GIMNAZIALĂ GURA CALIȚEI",185,"GURA CALIŢEI",176338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:26:06",819,778,0,17,24,534,493,0,17,24,506,28,882,348,41,74,362,29
41,VRANCEA,"ȘCOALA PRIMARĂ DEALU LUNG",186,"GURA CALIŢEI",176338,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:04:07",310,299,0,6,5,201,190,0,6,5,192,9,335,134,8,43,124,17
41,VRANCEA,"ȘCOALA PRIMARĂ ”NICOLAE V. BĂLAN” LACU LUI BABAN",187,"GURA CALIŢEI",176338,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 08:55:51",346,326,0,6,14,211,191,0,6,14,196,15,374,163,11,25,86,74
41,VRANCEA,"ȘCOALA PRIMARĂ PLOPU",188,"GURA CALIŢEI",176338,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:37:38",270,265,0,5,0,162,157,0,5,0,157,5,292,130,9,22,115,11
