precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
2,ARAD,"CĂMINUL CULTURAL GALȘA",384,ŞIRIA,12368,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:56:16",1884,1863,0,3,18,879,858,0,3,18,824,55,2060,1181,708,85,31
2,ARAD,"CĂMINUL CULTURAL MÂSCA",385,ŞIRIA,12368,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:47:41",758,745,0,8,5,415,402,0,8,5,402,13,842,427,318,76,8
2,ARAD,"CĂMINUL CULTURAL ȘIRIA",381,ŞIRIA,12368,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:53:55",1370,1316,9,8,37,587,542,0,8,37,563,24,1490,903,477,63,23
2,ARAD,"CĂMINUL CULTURAL ȘIRIA",382,ŞIRIA,12368,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:00:01",1353,1340,1,0,12,473,461,0,0,12,456,17,1490,1017,384,48,24
2,ARAD,"CENTRU SOCIAL COMUNITAR ”PROF. MARCEL IOAN PRIESCU”",383,ŞIRIA,12368,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:03:08",1813,1787,3,9,14,559,536,0,9,14,513,46,1985,1426,430,60,23
