precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
28,MUREŞ,"CAMIN CULTURAL",400,GORNEŞTI,117177,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:42:50",89,83,0,6,0,38,32,0,6,0,34,4,100,62,31,1,1,1,0
28,MUREŞ,"CAMIN CULTURAL",401,GORNEŞTI,117177,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:58:45",353,337,0,3,13,262,246,0,3,13,256,6,390,128,247,1,1,6,1
28,MUREŞ,"CĂMIN CULTURAL TELEAC",404,GORNEŞTI,117177,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:50:34",308,285,0,3,20,174,151,0,3,20,168,6,320,146,25,118,13,12,0
28,MUREŞ,"GRADINITA CU PROGRAM NORMAL",398,GORNEŞTI,117177,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:12:15",815,788,1,5,21,431,406,0,5,20,418,13,870,439,229,63,53,71,2
28,MUREŞ,"ȘCOALA GIMNAZIALĂ PERIȘ",402,GORNEŞTI,117177,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:28:53",1508,1464,1,3,40,907,864,0,3,40,896,11,1640,733,766,26,57,33,14
28,MUREŞ,"SCOALA GIMNAZIALA TELEKI DOMOKOS",397,GORNEŞTI,117177,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:22:10",839,815,4,3,17,476,455,1,3,17,462,14,903,427,293,38,33,97,1
28,MUREŞ,"SCOALA PRIMARĂ IARA DE MUREŞ",399,GORNEŞTI,117177,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:55:48",243,228,2,5,8,136,123,0,5,8,128,8,260,124,112,7,2,4,3
28,MUREŞ,"ȘCOALA PRIMARĂ PETRILACA DE MUREȘ",403,GORNEŞTI,117177,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:59:58",358,342,1,4,11,184,169,0,4,11,171,13,375,191,152,10,5,3,1
