precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
5,BIHOR,"CĂMINUL CULTURAL",388,DRĂGEŞTI,29341,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:57:05",245,221,1,16,7,187,164,0,16,7,183,4,250,63,23,151,9
5,BIHOR,"CĂMINUL CULTURAL TOPEŞTI",391,DRĂGEŞTI,29341,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:41:43",183,163,0,14,6,134,114,0,14,6,133,1,201,67,4,118,11
5,BIHOR,"CENTRU COMUNITAR INTEGRAT",390,DRĂGEŞTI,29341,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:24:07",1224,1091,2,101,30,808,677,0,101,30,791,17,962,154,26,719,46
5,BIHOR,"PRIMĂRIA DRĂGEŞTI",387,DRĂGEŞTI,29341,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:44:13",351,265,0,79,7,284,198,0,79,7,280,4,303,19,9,251,20
5,BIHOR,"ŞCOALA CU CLASELE I-IV",389,DRĂGEŞTI,29341,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:30:00",214,169,0,32,13,164,119,0,32,13,161,3,186,22,3,134,24
