precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ZĂLINCĂ SAVA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHEBUŢĂ DAN-PARTIDUL SOCIAL DEMOCRAT-voturi","TĂRSĂNARU EMIL-PARTIDUL NAȚIONAL LIBERAL-voturi","SANDU MARIUS-DORINEL-PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"IMOBIL CRESA",535,MĂDÂRJAC,97777,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:34:36",1162,1100,0,11,51,816,754,0,11,51,715,39,1271,517,73,477,24,141
