precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
41,VRANCEA,"BIBLIOTECA ORĂȘENEASCĂ ”ANA GEORGESCU”",85,"ORAŞ ODOBEŞTI",175019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:03:18",1453,1437,4,4,8,758,746,0,4,8,742,16,1617,859,542,65,84,51
41,VRANCEA,"CENTRU PENTRU EDUCAȚIE TIMPURIE ”LUMEA COPIILOR”",89,"ORAŞ ODOBEŞTI",175019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:45:41",779,769,0,8,2,470,460,0,8,2,461,9,863,393,361,35,31,34
41,VRANCEA,"GRĂDINIȚA CU PROGRAM NORMAL NR.3 (STRUCTURA CARAGEA)",88,"ORAŞ ODOBEŞTI",175019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:31:48",914,899,0,13,2,458,443,0,13,2,435,23,1000,542,314,39,54,28
41,VRANCEA,"GRĂDINIȚA CU PROGRAM NORMAL NR. 4 (STRUCTURA UNIREA)",90,"ORAŞ ODOBEŞTI",175019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:50:51",1622,1611,1,6,4,727,717,0,6,4,705,22,1786,1059,507,58,58,82
41,VRANCEA,"LICEUL DE AGRICULTURĂ ȘI INDUSTRIE ALIMENTARĂ",87,"ORAŞ ODOBEŞTI",175019,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:38:33",1576,1559,3,1,13,844,831,1,1,11,810,34,1744,900,605,50,106,49
41,VRANCEA,"LICEUL TEORETIC ”DUILIU ZAMFIRESCU” ODOBEȘTI",86,"ORAŞ ODOBEŞTI",175019,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:39:10",1561,1523,1,33,4,803,766,0,33,4,774,29,1682,879,549,74,82,69
