precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL",190,GRUIA,112030,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:38:06",710,668,0,25,17,710,668,0,25,17,321,20,734,393,26,254,41
27,MEHEDINŢI,"CĂMINUL CULTURAL GRUIA",188,GRUIA,112030,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:13:33",675,613,0,41,21,464,402,0,41,21,383,15,673,271,11,302,70
27,MEHEDINŢI,"ŞCOALA POIANA GRUII",191,GRUIA,112030,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:54:44",122,108,0,13,1,97,83,0,13,1,94,3,133,36,1,46,47
27,MEHEDINŢI,"STADIONUL COMUNAL GRUIA",189,GRUIA,112030,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:45:16",743,731,0,4,8,327,315,0,4,8,310,17,801,474,3,240,67
