precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","POPESCU LILIANA-voturi"
17,DOLJ,"CĂMINUL CULTURAL POPÂNZĂLEȘTI",341,DRĂGOTEŞTI,72150,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:01:05",494,436,0,38,20,388,330,0,38,20,377,11,500,112,12,186,111,62,6
17,DOLJ,"SCOALA CU CLS. I - IV BENEŞTI",339,DRĂGOTEŞTI,72150,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:36:00",346,321,1,19,5,241,217,1,19,4,216,25,400,159,9,118,65,20,4
17,DOLJ,"SCOALA CU CLS. I - IV BUZDUC",340,DRĂGOTEŞTI,72150,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:39:56",133,86,1,39,7,116,69,1,39,7,108,8,150,34,7,52,44,4,1
17,DOLJ,"SCOALA CU CLS. I - IV VIIŞOARA",342,DRĂGOTEŞTI,72150,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:18:31",424,395,0,16,13,297,268,0,16,13,272,25,400,103,18,116,117,7,14
17,DOLJ,"SCOALA VECHE DRĂGOTEŞTI",338,DRĂGOTEŞTI,72150,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:33:07",404,359,0,30,15,268,223,0,30,15,256,12,395,127,19,153,66,10,8
