precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL BĂLATA",475,ŞOIMUŞ,91330,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:39:55",365,362,0,3,0,245,242,0,3,0,236,9,400,151,201,10,24,1
22,HUNEDOARA,"CĂMINUL CULTURAL BOHOLT",476,ŞOIMUŞ,91330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:51:56",279,270,0,6,3,194,185,0,6,3,189,5,300,106,143,12,30,4
22,HUNEDOARA,"CĂMINUL CULTURAL CHIŞCĂDAGA",477,ŞOIMUŞ,91330,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:04:12",305,283,0,12,10,237,215,0,12,10,233,4,320,83,207,9,16,1
22,HUNEDOARA,"CĂMINUL CULTURAL FORNĂDIA",478,ŞOIMUŞ,91330,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:25:08",173,168,0,4,1,130,125,0,4,1,125,5,190,60,93,15,17,0
22,HUNEDOARA,"CĂMINUL CULTURAL PĂULIŞ",479,ŞOIMUŞ,91330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:27:46",566,555,0,10,1,355,344,0,10,1,347,8,620,265,231,29,86,1
22,HUNEDOARA,"CĂMINUL CULTURAL ŞOIMUŞ",474,ŞOIMUŞ,91330,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:07:23",1090,1072,1,7,10,677,660,0,7,10,647,30,1218,541,458,88,90,11
22,HUNEDOARA,"ŞCOALA GENERALĂ SULIGHETE",480,ŞOIMUŞ,91330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:13:07",234,225,0,8,1,158,149,0,8,1,157,1,248,90,131,8,17,1
