precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TOMA PETRU-PARTIDUL SOCIAL DEMOCRAT-voturi","POPOVICI EUGENIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","LOTOS CLAUDIU-VASILE-PARTIDUL NAȚIONAL LIBERAL-voturi"
7,BOTOŞANI,"CĂMINUL CULTURAL AL COMUNEI TODIRENI",381,TODIRENI,39266,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:33:27",1183,1145,0,4,34,648,619,0,4,25,629,19,1233,585,366,14,249
7,BOTOŞANI,"ŞCOALA CU CLASELE I-IV IUREŞTI",384,TODIRENI,39266,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:23:58",433,424,0,6,3,215,206,0,6,3,209,6,500,285,117,9,83
7,BOTOŞANI,"ŞCOALA CU CLASELE I-IV NR.2 TODIRENI",382,TODIRENI,39266,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:14:32",509,502,0,4,3,259,252,0,4,3,254,5,600,341,120,17,117
7,BOTOŞANI,"ŞCOALA CU CLASELE I-VIII CERNEŞTI",383,TODIRENI,39266,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:23:31",688,648,0,14,26,366,326,0,14,26,346,20,700,334,198,8,140
