precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
19,GIURGIU,"CĂMINUL CULTURAL LETCA NOUĂ",171,"LETCA NOUĂ",104047,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:36:22",795,665,0,103,27,640,510,0,103,27,627,13,750,110,15,82,528,2
19,GIURGIU,"CĂMINUL CULTURAL LETCA VECHE",172,"LETCA NOUĂ",104047,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:37:51",749,670,2,52,25,552,473,2,52,25,543,9,752,200,15,133,391,4
19,GIURGIU,"CĂMINUL CULTURAL MILCOVĂȚU",173,"LETCA NOUĂ",104047,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 09:58:55",1255,1071,0,146,38,1052,868,0,146,38,1013,39,1221,169,27,382,597,7
