precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"CĂMINUL CULTURAL VASILE ȚIROIU BOLOTEȘTI",111,BOLOTEŞTI,175368,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:27:40",606,588,2,7,9,305,289,0,7,9,296,9,650,345,192,57,38,9
41,VRANCEA,"SCOALA CU CLASELE I - IV VITANESTII DE SUB MAGURA",116,BOLOTEŞTI,175368,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 12:52:53",616,591,1,13,11,342,318,0,13,11,328,14,663,321,260,19,30,19
41,VRANCEA,"SCOALA GIMNAZIALA GAGESTI",113,BOLOTEŞTI,175368,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 12:25:24",525,499,0,13,13,332,306,0,13,13,318,14,564,232,262,12,33,11
41,VRANCEA,"SCOALA GIMNAZIALA GAGESTI",112,BOLOTEŞTI,175368,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 12:02:12",1236,1170,1,21,44,725,659,1,21,44,702,23,1338,613,495,40,133,34
41,VRANCEA,"SCOALA GIMNAZIALA PUTNA",115,BOLOTEŞTI,175368,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 13:02:19",541,507,0,11,23,353,319,0,11,23,339,14,582,229,236,23,71,9
41,VRANCEA,"ŞCOALA PRIMARĂ IVĂNCEŞTI",114,BOLOTEŞTI,175368,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 12:49:45",375,353,0,9,13,212,190,0,9,13,201,11,401,189,152,8,23,18
