precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GONŢEA VIOLETA-PARTIDUL NAȚIONAL LIBERAL-voturi","ROGOZEA GABRIEL-NICOLAE-PARTIDUL SOCIAL DEMOCRAT-voturi","NICULESCU ALEXANDRU-GABRIEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CĂLINOIU ION-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi"
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL OGRETIN",394,DRAJNA,132896,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:37:36",1046,1040,1,5,0,624,619,0,5,0,606,18,1100,476,521,38,39,8
31,PRAHOVA,"GRĂDINIȚA PLĂIȘANI",393,DRAJNA,132896,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:39:04",696,690,0,5,1,415,409,0,5,1,404,11,800,385,299,63,37,5
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ DRAJNA DE SUS",391,DRAJNA,132896,1,PART,PRCNCT,P,P_SV,"2024-06-10 13:39:06",1221,1216,1,4,0,633,629,0,4,0,620,13,1300,667,456,67,75,22
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”PLATON MOCANU”",392,DRAJNA,132896,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:32:42",1384,1371,0,9,4,808,795,0,9,4,796,12,1561,753,491,132,130,43
