precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
33,SĂLAJ,"AFTER SCHOOL ȘĂRMĂȘAG",287,ŞĂRMĂŞAG,142881,3,PART,PRCNCT,CL,CL_SV,"2024-06-13 13:42:12",841,820,2,6,13,497,477,1,6,13,486,11,900,403,399,24,7,56
33,SĂLAJ,"CĂMINUL CULTURAL MOIAD",292,ŞĂRMĂŞAG,142881,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:58:51",172,169,0,3,0,98,95,0,3,0,97,1,200,102,9,21,6,61
33,SĂLAJ,"CENTRUL CULTURAL COMUNITAR ȘĂRMĂȘAG",286,ŞĂRMĂŞAG,142881,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:21:00",946,909,3,2,32,647,612,1,2,32,631,16,1040,393,541,11,3,76
33,SĂLAJ,"GRĂDINIȚA DE COPII NR.3 ȘĂRMĂȘAG",288,ŞĂRMĂŞAG,142881,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:24:15",893,872,0,3,18,547,526,0,3,18,541,6,951,404,470,4,1,66
33,SĂLAJ,"ȘCOALA GENERALĂ ”ADY ENDRE” LOMPIRT",291,ŞĂRMĂŞAG,142881,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:16:34",696,655,1,8,32,433,393,0,8,32,406,27,750,317,330,39,2,35
33,SĂLAJ,"ȘCOALA GENERALĂ NR.2 ȘĂRMĂȘAG",289,ŞĂRMĂŞAG,142881,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:14:58",1187,1179,2,3,3,467,460,1,3,3,436,31,1300,833,248,78,46,64
33,SĂLAJ,"ȘCOALA GENERALĂ ”SELYMES PETER” ILIȘUA",290,ŞĂRMĂŞAG,142881,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:48:41",555,512,1,2,40,349,307,0,2,40,337,12,640,291,295,11,2,29
