precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"URECHIATU ION-PARTIDUL NAȚIONAL LIBERAL-voturi","PEPA GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","BADERCA IOAN-PARTIDUL MIȘCAREA POPULARĂ-voturi"
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ MEHADICA",281,MEHADICA,53327,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:03:40",466,385,0,53,28,466,385,0,53,28,448,14,580,116,273,168,7
