precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PIRON VASILE-NICOLAE-voturi"
26,MARAMUREŞ,"CĂMINUL CULTURAL",320,GÂRDANI,179855,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:06:15",1158,1079,0,33,46,772,693,0,33,46,738,34,1200,428,39,384,64,104,59,88
