precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ILIE COSTEL-CĂTĂLIN-PARTIDUL NAȚIONAL LIBERAL-voturi","OPREA ION-PARTIDUL SOCIAL DEMOCRAT-voturi","BRÎNDUŞ GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TUCĂ ŞTEFAN-voturi"
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”A.GHENCEA”",534,SĂCELE,62878,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:32:36",1516,1381,2,90,43,1427,1293,1,90,43,1297,39,2113,777,31,429,352,485
