precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PRO ROMÂNIA-voturi"
5,BIHOR,"CĂMIN CULTURAL ȘINTEU",592,ŞINTEU,31379,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:51:45",928,912,2,13,1,406,391,1,13,1,385,21,1002,596,113,95,120,57
