county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","STANA GHEORGHE-DORIN-voturi","STANA GHEORGHE-DORIN-mandate-faza-1","STANA GHEORGHE-DORIN-mandate-faza-2","NISTOR ALINA-voturi","NISTOR ALINA-mandate-faza-1","NISTOR ALINA-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","BÎRLOVEAN SORIN-VIOREL-voturi","BÎRLOVEAN SORIN-VIOREL-mandate-faza-1","BÎRLOVEAN SORIN-VIOREL-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","HERTZ ANDY-voturi","HERTZ ANDY-mandate-faza-1","HERTZ ANDY-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-g8","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-1","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-faza-2","IONEL VICTOR-COSMIN-voturi","IONEL VICTOR-COSMIN-mandate-faza-1","IONEL VICTOR-COSMIN-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","SIMEDREA CRISTIAN-NICOLAE-voturi","SIMEDREA CRISTIAN-NICOLAE-mandate-faza-1","SIMEDREA CRISTIAN-NICOLAE-mandate-faza-2","RODEAN MIHAI-EMIL-voturi","RODEAN MIHAI-EMIL-mandate-faza-1","RODEAN MIHAI-EMIL-mandate-faza-2","LĂSCUŢONI BOGDAN-IANCU-voturi","LĂSCUŢONI BOGDAN-IANCU-mandate-faza-1","LĂSCUŢONI BOGDAN-IANCU-mandate-faza-2","OCOLIŞAN OCTAVIAN-voturi","OCOLIŞAN OCTAVIAN-mandate-faza-1","OCOLIŞAN OCTAVIAN-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","NAPĂU-STOICA RADU-CĂLIN-voturi","NAPĂU-STOICA RADU-CĂLIN-mandate-faza-1","NAPĂU-STOICA RADU-CĂLIN-mandate-faza-2","MOLOCEA MIHAI-IULIAN-voturi","MOLOCEA MIHAI-IULIAN-mandate-faza-1","MOLOCEA MIHAI-IULIAN-mandate-faza-2","NIŢĂ DORINA-VERONICA-voturi","NIŢĂ DORINA-VERONICA-mandate-faza-1","NIŢĂ DORINA-VERONICA-mandate-faza-2","NICULESCU FLORIN-VLAD-DAN-voturi","NICULESCU FLORIN-VLAD-DAN-mandate-faza-1","NICULESCU FLORIN-VLAD-DAN-mandate-faza-2","POP LAURENŢIU-MIHAI-voturi","POP LAURENŢIU-MIHAI-mandate-faza-1","POP LAURENŢIU-MIHAI-mandate-faza-2","FILIMON BOGDAN-ALIN-voturi","FILIMON BOGDAN-ALIN-mandate-faza-1","FILIMON BOGDAN-ALIN-mandate-faza-2","ALIANȚA PMP - FORȚA DREPTEI-voturi","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA PMP - FORȚA DREPTEI-mandate-faza-2","SURULESCU IOSIF-DAN-voturi","SURULESCU IOSIF-DAN-mandate-faza-1","SURULESCU IOSIF-DAN-mandate-faza-2","CAZAMIR ELENA-voturi","CAZAMIR ELENA-mandate-faza-1","CAZAMIR ELENA-mandate-faza-2","RÎŞTEIU ATENA-BETY-voturi","RÎŞTEIU ATENA-BETY-mandate-faza-1","RÎŞTEIU ATENA-BETY-mandate-faza-2","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-voturi","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-mandate-faza-1","LIGA PENTRU DEȘTEPTAREA ROMÂNIEI-mandate-faza-2","ADAM ALEXANDRU-MIHAI-voturi","ADAM ALEXANDRU-MIHAI-mandate-faza-1","ADAM ALEXANDRU-MIHAI-mandate-faza-2","AVRAM MARINEL-voturi","AVRAM MARINEL-mandate-faza-1","AVRAM MARINEL-mandate-faza-2","NICOARĂ ANDREI-DANIEL-voturi","NICOARĂ ANDREI-DANIEL-mandate-faza-1","NICOARĂ ANDREI-DANIEL-mandate-faza-2","ALB IOAN-voturi","ALB IOAN-mandate-faza-1","ALB IOAN-mandate-faza-2","CIOLEA IOAN-voturi","CIOLEA IOAN-mandate-faza-1","CIOLEA IOAN-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-mandate-g8","PARTIDUL NAȚIONAL LIBERAL-mandate-g9","PARTIDUL SOCIAL DEMOCRAT-mandate-g9","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-g9","UNIUNEA SALVAȚI ROMÂNIA-mandate-g9","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-mandate-g9","TELLMAN GABRIELA-voturi","TELLMAN GABRIELA-mandate-faza-1","TELLMAN GABRIELA-mandate-faza-2","TELLMAN GABRIELA-mandate-g9","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-voturi","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-mandate-faza-1","PARTIDUL NAȚIONAL VATRA ROMÂNEASCĂ-mandate-faza-2","CANCELARE IOAN-voturi","CANCELARE IOAN-mandate-faza-1","CANCELARE IOAN-mandate-faza-2","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-voturi","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-faza-2","UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA-mandate-g8"
22,HUNEDOARA,BRĂNIŞCA,88546,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:00:57",1346,1246,0,87,13,894,794,0,87,13,876,18,1413,519,43,61,70,89,270,3,0,400,4,0,8,0,0,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"BRETEA ROMÂNĂ",88644,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:32:39",2326,2229,4,64,29,1645,1550,2,64,29,1596,49,2571,926,79,111,127,145,288,1,1,1118,7,1,0,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,BUCEŞ,88788,2,FINAL,UAT,CL,CL_CE,"2024-06-28 13:47:53",1496,1421,7,33,35,1081,1009,4,33,35,1050,31,1575,494,52,73,84,95,613,6,1,204,2,0,0,0,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,BUCUREŞCI,88868,1,FINAL,UAT,CL,CL_CE,"2024-06-10 07:11:00",1395,1210,3,134,48,1157,973,2,134,48,1132,25,1341,183,56,79,90,125,456,3,1,676,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"BULZEŞTII DE SUS",88920,2,FINAL,UAT,CL,CL_CE,"2024-06-28 10:23:48",383,237,1,142,3,342,196,1,142,3,328,14,377,35,16,22,26,35,133,3,1,108,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,1,11,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,BUNILA,89026,2,FINAL,UAT,CL,CL_CE,"2024-06-14 11:17:40",297,238,0,50,9,273,214,0,50,9,269,4,316,43,13,18,21,29,193,6,0,49,1,1,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,BURJUC,89080,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:50:31",714,636,1,67,10,474,397,0,67,10,462,12,685,211,23,32,36,51,104,2,0,277,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,CÂRJIŢI,86749,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:35:06",692,573,2,109,8,528,410,1,109,8,517,11,653,125,25,36,41,55,260,4,1,75,1,0,16,0,0,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,CERBĂL,89151,1,FINAL,UAT,CL,CL_CE,"2024-06-10 04:05:50",413,350,1,60,2,319,257,0,60,2,304,15,378,59,15,21,24,33,0,0,0,304,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"CERTEJU DE SUS",89240,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:42:39",2513,2373,7,79,54,1659,1525,1,79,54,1616,43,2635,976,80,113,129,138,587,4,0,810,5,1,0,0,0,123,0,1,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,CRIŞCIOR,87362,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:48:31",3185,3153,6,12,14,1896,1870,0,12,14,1826,70,3490,1594,91,127,146,133,421,3,0,969,7,1,0,0,0,235,1,1,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,DENSUŞ,89348,2,FINAL,UAT,CL,CL_CE,"2024-06-28 13:55:33",1410,1215,5,147,43,1112,919,3,147,43,1102,10,1335,223,55,77,88,114,510,4,0,523,4,1,3,0,0,38,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,DOBRA,89428,1,FINAL,UAT,CL,CL_CE,"2024-06-11 10:39:32",2778,2587,1,130,60,1751,1561,0,130,60,1692,59,2869,1118,84,118,135,124,184,1,1,1164,9,0,0,0,0,275,2,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"GENERAL BERTHELOT",91731,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:45:17",727,706,0,14,7,555,534,0,14,7,542,13,779,224,27,37,43,58,241,4,0,139,2,1,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,GHELARI,86883,2,FINAL,UAT,CL,CL_CE,"2024-06-14 12:39:42",1708,1626,7,61,14,930,857,0,61,12,887,43,1788,858,44,62,70,76,282,3,1,366,4,1,7,0,0,61,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,GURASADA,89687,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:22:38",1139,1023,0,82,34,751,635,0,82,34,734,17,1160,409,36,51,58,81,226,2,1,508,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,HĂRĂU,89801,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:37:59",1807,1723,2,29,53,1155,1073,0,29,53,1131,23,1929,775,56,79,90,102,77,0,1,798,7,1,0,0,0,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,ILIA,89856,1,FINAL,UAT,CL,CL_CE,"2024-06-11 02:09:47",3043,2899,17,69,58,1932,1805,0,69,58,1844,63,3264,1357,92,129,147,141,192,1,0,1303,9,0,0,0,0,349,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"LĂPUGIU DE JOS",89954,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:55:16",1366,1055,4,282,25,1061,754,1,282,24,1033,28,1369,308,51,72,82,112,369,3,0,560,5,0,0,0,0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,LELESE,90066,1,FINAL,UAT,CL,CL_CE,"2024-06-10 02:55:08",270,241,0,17,12,210,181,0,17,12,205,5,293,83,10,14,16,22,46,2,0,159,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"LUNCA CERNII DE JOS",90119,1,FINAL,UAT,CL,CL_CE,"2024-06-10 05:47:47",700,677,9,14,0,513,499,0,14,0,498,15,734,221,24,34,39,55,355,6,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"LUNCOIU DE JOS",90208,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:25:56",1470,1392,9,24,45,1082,1009,4,24,45,1035,47,1592,510,51,72,82,94,596,6,0,341,3,1,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,MĂRTINEŞTI,90262,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:53:45",933,817,0,92,24,657,542,0,92,23,640,17,933,276,32,44,51,71,77,1,0,379,5,0,53,0,0,0,0,0,0,0,0,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HUNEDOARA,"MUNICIPIUL BRAD",87291,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:12:21",12465,12347,21,65,32,5402,5301,4,65,32,5231,171,13844,8442,261,366,418,299,1161,3,1,2539,8,0,0,0,0,850,2,1,0,0,0,541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
