precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MARC PETRU- DORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","BURLEC-MARTIN IONEL-PARTIDUL SOCIAL DEMOCRAT-voturi"
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ BĂNIȚA",279,BĂNIŢA,87246,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:02:48",1078,1000,0,48,30,824,746,0,48,30,812,8,1092,272,432,380
