precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR. 1 LUNCA BANULUI",368,"LUNCA BANULUI",164749,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:37:56",1558,1548,0,4,6,777,767,0,4,6,742,35,1700,923,530,124,88
39,VASLUI,"ŞCOALA PRIMARĂ SAT BROSCOŞEŞTI",369,"LUNCA BANULUI",164749,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:25:01",347,333,0,5,9,203,189,0,5,9,196,7,400,197,133,48,15
39,VASLUI,"ŞCOALA PRIMARĂ SAT FOCŞA",370,"LUNCA BANULUI",164749,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:14:25",150,140,0,6,4,105,95,0,6,4,101,4,200,95,43,54,4
39,VASLUI,"ŞCOALA PRIMARĂ SAT LUNCA VECHE",371,"LUNCA BANULUI",164749,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:24:11",76,75,0,1,0,38,37,0,1,0,34,4,100,62,30,4,0
39,VASLUI,"ŞCOALA PRIMARĂ SAT OŢETOAIA",372,"LUNCA BANULUI",164749,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:00:46",636,630,0,4,2,330,324,0,4,2,310,20,641,311,209,78,23
