precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CARAGAŢĂ MANOLE-NELU-PARTIDUL SOCIAL DEMOCRAT-voturi","PÂRGARU CONSTANTIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BULGARIU IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi"
39,VASLUI,"CENTRU SOCIAL POIENEȘTI",415,POIENEŞTI,165336,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:02:40",759,720,0,21,18,463,424,0,21,18,445,18,815,352,382,56,7
39,VASLUI,"ŞCOALA FRASINU",417,POIENEŞTI,165336,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:18:26",309,294,0,11,4,169,154,0,11,4,153,16,300,131,124,19,10
39,VASLUI,"ŞCOALA FUNDU VĂII",418,POIENEŞTI,165336,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:09:41",62,55,0,7,0,43,36,0,7,0,43,0,100,57,34,5,4
39,VASLUI,"ŞCOALA GIMNAZIALA, FLOREŞTI",416,POIENEŞTI,165336,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:32:21",402,382,0,9,11,240,220,0,9,11,228,12,400,160,196,23,9
39,VASLUI,"ŞCOALA OPRIŞIŢA",419,POIENEŞTI,165336,2,PART,PRCNCT,P,P_SV,"2024-06-10 08:08:53",693,667,0,15,11,389,363,0,15,11,383,6,715,326,210,169,4
39,VASLUI,"ŞCOALA POIENEŞTI DEAL",420,POIENEŞTI,165336,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:16:18",96,84,0,12,0,56,44,0,12,0,54,2,100,44,44,9,1
