precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi"
40,VÂLCEA,"CĂMINUL CULTURAL BÂRLOGU",378,STOENEŞTI,173230,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:54:13",305,270,0,35,0,233,198,0,35,0,229,4,300,67,10,159,54,6
40,VÂLCEA,"CĂMINUL CULTURAL DOBRICENI",379,STOENEŞTI,173230,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:50:59",989,984,0,5,0,614,609,0,5,0,591,23,1080,466,51,506,28,6
40,VÂLCEA,"CĂMINUL CULTURAL PISCU MARE",380,STOENEŞTI,173230,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:36:40",516,491,0,25,0,328,303,0,25,0,313,15,540,212,22,267,17,7
40,VÂLCEA,"CĂMINUL CULTURAL STOENESTI",377,STOENEŞTI,173230,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:52:50",881,850,1,30,0,602,572,0,30,0,592,10,940,338,26,510,46,10
40,VÂLCEA,"CĂMINUL CULTURAL ZMEURĂTU",381,STOENEŞTI,173230,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:25:42",150,136,0,14,0,105,91,0,14,0,101,4,150,45,7,92,1,1
