precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRUGĂ CONSTANTIN-CĂTĂLIN-PARTIDUL SOCIAL DEMOCRAT-voturi","IONIŢĂ ION-PARTIDUL NAȚIONAL LIBERAL-voturi","GHEORGHE FLOREA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","RĂDULESCU IONUŢ-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ROŞU ION-ILIE-FORȚA DREPTEI-voturi"
30,OLT,"ŞCOALA GENERALĂ CU CLASELE I-IV PRISEACA",282,PRISEACA,128436,1,PART,PRCNCT,P,P_SV,"2024-06-10 16:02:08",1387,1299,3,78,7,916,831,1,78,6,810,106,1406,490,267,216,207,104,16
