precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CAZACU SILVIU-MARIUS-PARTIDUL NAȚIONAL LIBERAL-voturi","GHIORGHE ELEONORA-IONELA-PARTIDUL SOCIAL DEMOCRAT-voturi"
19,GIURGIU,"CLĂDIRE DE INTERES PUBLIC",166,IZVOARELE,103899,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:33:06",105,53,0,45,7,84,32,0,45,7,84,0,113,29,79,5
19,GIURGIU,"GRADINITA CU PROGRAM NORMAL NR.3 VALEA BUJORULUI",168,IZVOARELE,103899,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:28:24",416,325,1,47,43,318,228,0,47,43,313,5,404,86,299,14
19,GIURGIU,"ŞCOALA GENERALĂ RADU VODĂ",167,IZVOARELE,103899,2,PART,PRCNCT,P,P_SV,"2024-06-10 14:38:26",204,154,1,38,11,149,99,1,38,11,144,5,182,33,127,17
19,GIURGIU,"ŞCOALA GIMNAZIALA NR.1 IZVOARELE",163,IZVOARELE,103899,3,PART,PRCNCT,P,P_SV,"2024-06-10 14:21:09",990,820,0,81,89,706,536,0,81,89,694,12,1000,294,649,45
19,GIURGIU,"ŞCOALA GIMNAZIALA NR.2 CHIRIACU",164,IZVOARELE,103899,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:10:54",1174,967,0,102,105,801,594,0,102,105,796,5,1013,212,757,39
19,GIURGIU,"SEDIUL FOSTEI SECŢII DE MECANIZARE A SATULUI DIMITRIE CANTEMIR",165,IZVOARELE,103899,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:31:32",146,102,0,30,14,98,54,0,30,14,95,3,126,28,90,5
