precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA DREPTEI-voturi"
32,"SATU MARE","CĂMIN CULTURAL BERCU",221,LAZURI,137960,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:54:52",500,486,0,1,13,296,282,0,1,13,291,5,550,254,8,2,280,1,0
32,"SATU MARE","CĂMIN CULTURAL NOROIENI",223,LAZURI,137960,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:35:58",328,328,0,0,0,149,149,0,0,0,147,2,400,251,27,9,88,19,4
32,"SATU MARE","CAMIN CULTURAL NOU",219,LAZURI,137960,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:59:12",1467,1452,1,4,10,840,826,0,4,10,824,14,1600,762,111,32,654,13,14
32,"SATU MARE","SCOALA CU CLASELE I-IV PELISOR",225,LAZURI,137960,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:32:50",254,246,0,6,2,168,160,0,6,2,160,8,293,125,15,2,142,1,0
32,"SATU MARE","SCOALA CU CLASELE I-VIII NISIPENI",222,LAZURI,137960,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:01:54",728,721,0,3,4,405,398,0,3,4,393,12,800,395,15,5,368,5,0
32,"SATU MARE","SCOALA CU CLASELE I-VIII PELES",224,LAZURI,137960,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:39:43",758,750,0,5,3,440,432,0,5,3,428,12,800,360,21,2,395,7,3
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” LAZURI",220,LAZURI,137960,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:23:19",1196,1181,3,1,11,669,657,0,1,11,653,16,1300,631,82,16,541,11,3
