precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
21,HARGHITA,"CĂMIN CULTURAL ŞICASĂU",292,ZETEA,86366,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:55:59",139,129,3,7,0,62,55,0,7,0,58,4,300,238,58
21,HARGHITA,"GRĂDINIŢA CU PROGRAM NORMAL ALSZEG ZETEA",287,ZETEA,86366,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:09:08",1224,1215,5,4,0,600,596,0,4,0,557,43,1270,670,557
21,HARGHITA,"PRIMĂRIA ZETEA",288,ZETEA,86366,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:29:32",1234,1230,1,2,1,608,605,0,2,1,581,27,1300,692,581
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”JÓKAI MÓR” SUB CETATE",291,ZETEA,86366,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:54:16",715,696,16,3,0,273,267,3,3,0,245,28,800,527,245
21,HARGHITA,"ŞCOALA PRIMARĂ ”SZÉKELY JÁNOS” IZVOARE",290,ZETEA,86366,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:59:11",344,330,8,6,0,133,127,0,6,0,121,12,400,267,121
21,HARGHITA,"ŞCOALA PRIMARĂ TOFĂLĂU ZETEA",289,ZETEA,86366,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:19:36",1147,1139,1,4,3,615,608,0,4,3,593,22,1200,585,593
