precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
14,CONSTANŢA,"LICEUL TEORETIC BĂNEASA CORP A",379,BĂNEASA,61069,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 17:08:48",1616,1579,0,5,32,1052,1015,0,5,32,1036,16,1738,686,90,534,412
14,CONSTANŢA,"LICEUL TEORETOC BĂNEASA CORP B",378,BĂNEASA,61069,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:20:40",1050,1026,0,5,19,649,625,0,5,19,620,29,1133,484,44,445,131
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR.1 FĂUREI",380,BĂNEASA,61069,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:45:33",1098,1087,0,10,1,593,582,0,10,1,510,83,1195,602,0,327,183
14,CONSTANŢA,"ȘCOALA PRIMARĂ NR.2 NEGURENI",381,BĂNEASA,61069,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:04:57",543,525,0,4,14,352,334,0,4,14,336,16,602,250,42,213,81
