precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"CĂMIN CULTURAL GOLEŞTI",176,GOLEŞTI,174824,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:18:38",1631,1618,1,2,10,771,761,0,2,8,742,29,1785,1014,484,93,83,82
41,VRANCEA,"GRĂDINIŢA CU PROGRAM PRELUNGIT GOLEŞTI",177,GOLEŞTI,174824,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:21:49",973,966,3,2,2,478,474,0,2,2,462,16,1066,588,261,90,57,54
41,VRANCEA,"ŞCOALA GIMNAZIALĂ GOLEŞTI",175,GOLEŞTI,174824,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:01:04",1439,1435,0,0,4,696,692,0,0,4,692,4,1588,892,437,74,96,85
