precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
29,NEAMŢ,"CĂMIN CULTURAL SABASA",201,BORCA,121652,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:57:41",951,948,0,2,1,595,592,0,2,1,575,20,1000,405,174,46,346,9
29,NEAMŢ,"GRĂDINIŢA CU PROGRAM NORMAL - BORCA CENTRU",200,BORCA,121652,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:15:42",736,729,0,6,1,433,426,0,6,1,420,13,800,367,127,44,236,13
29,NEAMŢ,"LICEUL ”MIHAIL SADOVEANU”(CORPUL B)",196,BORCA,121652,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:43:56",831,824,1,5,1,447,441,0,5,1,428,19,900,453,115,31,237,45
29,NEAMŢ,"SALA DE FESTIVITĂŢI MADEI",197,BORCA,121652,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:05:47",840,835,0,5,0,480,475,0,5,0,464,16,900,420,255,45,155,9
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.1 LOCALITATEA SOCI",202,BORCA,121652,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:56:11",737,733,0,4,0,398,394,0,4,0,384,14,800,402,144,34,190,16
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.2 LOCALITATEA PÎRÎUL PÎNTEI",199,BORCA,121652,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:11:29",402,398,0,4,0,233,229,0,4,0,226,7,500,267,132,10,78,6
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.3 LOCALITATEA PÎRÎUL CÎRJEI",198,BORCA,121652,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:13:28",566,564,0,2,0,313,311,0,2,0,307,6,600,287,178,13,95,21
