precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi"
35,SUCEAVA,"AȘEZĂMÂNT CULTURAL BASARABI",436,PREUTEŞTI,149968,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:49:34",1392,1386,0,6,0,892,886,0,6,0,872,20,1500,608,326,449,69,28
35,SUCEAVA,"CĂMINUL CULTURAL PREUTEŞTI",433,PREUTEŞTI,149968,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:53:28",1518,1511,0,7,0,920,913,0,7,0,878,42,1638,718,310,453,102,13
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ARGHIRA",434,PREUTEŞTI,149968,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:11:37",972,967,1,4,0,542,538,0,4,0,528,14,1100,558,267,151,102,8
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ LEUCUŞEŞTI",438,PREUTEŞTI,149968,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:10:17",953,950,0,3,0,536,533,0,3,0,504,29,1000,464,252,155,50,47
35,SUCEAVA,"ŞCOALA PRIMARĂ BAHNA ARIN",435,PREUTEŞTI,149968,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:58:50",223,213,0,10,0,144,134,0,10,0,125,19,300,156,71,41,9,4
35,SUCEAVA,"ŞCOALA PRIMARĂ HUŞI",437,PREUTEŞTI,149968,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:50:27",530,524,0,6,0,303,297,0,6,0,296,7,600,297,97,167,28,4
