precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ENE CLAUDIA-FLORENTINA-PARTIDUL SOCIAL DEMOCRAT-voturi","MARIN CIPRIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","SORICĂ ION-VALENTIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","STAN PETRE-PARTIDUL NAȚIONAL LIBERAL-voturi"
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ CĂRBUNEŞTI",361,CĂRBUNEŞTI,132486,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:07:35",1335,1309,1,5,20,808,783,0,5,20,793,15,1450,642,76,73,319,325
