precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi"
23,IALOMIŢA,"ŞCOALA CU CLASELE I-VIII COLELIA",131,COLELIA,179971,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:09:34",849,778,1,2,68,523,453,0,2,68,511,12,934,411,511
