precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GHEORGHECI ION-PARTIDUL SOCIAL DEMOCRAT-voturi","GHERGHINESCU MĂDĂLIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
27,MEHEDINŢI,"PRIMĂRIA GODEANU",177,GODEANU,111818,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:25:30",686,415,3,260,8,590,321,1,260,8,579,11,675,85,374,205
