precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 6 BOSCOTENI",246,FRUMUŞICA,37324,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:09:46",512,506,0,6,0,241,235,0,6,0,221,20,600,359,81,14,84,42
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.1 VLADENI DEAL",250,FRUMUŞICA,37324,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:33:00",1292,1289,0,3,0,606,603,0,3,0,565,41,1354,748,257,33,248,27
7,BOTOŞANI,"SCOALA GIMNAZIALA NR. 2 FRUMUSICA",245,FRUMUŞICA,37324,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:59:00",657,653,0,4,0,287,283,0,4,0,283,4,700,413,134,17,112,20
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.3 RADENI",247,FRUMUŞICA,37324,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:06:51",794,780,0,11,3,361,347,0,11,3,339,22,901,540,107,15,190,27
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.4 STORESTI",248,FRUMUŞICA,37324,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:01:05",880,872,0,6,2,377,369,0,6,2,363,14,902,525,101,34,218,10
7,BOTOŞANI,"SCOALA GIMNAZIALA NR.5 SENDRENI",249,FRUMUŞICA,37324,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:44:23",592,588,0,4,0,256,252,0,4,0,233,23,700,444,117,9,102,5
