precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ROMÂNIA MARE-voturi"
10,BUZĂU,"GRĂDINIȚA CU PROGRAM NORMAL LIPIA",283,MEREI,47453,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:25:58",1594,1552,1,19,22,973,931,1,19,22,935,32,1730,763,62,107,745,21
10,BUZĂU,"GRĂDINIȚA CU PROGRAM NORMAL SAT IZVORU DULCE COMUNA MEREI",282,MEREI,47453,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:48:15",688,685,0,2,1,344,341,0,2,1,338,6,760,416,110,20,204,4
10,BUZĂU,"SALA DE SPORT SĂRATA MONTEORU",286,MEREI,47453,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:20:01",675,663,0,12,0,351,339,0,12,0,341,10,730,379,41,110,185,5
10,BUZĂU,"ŞCOALA GIMNAZIALĂ MEREI",279,MEREI,47453,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:06:01",930,918,1,5,6,452,441,0,5,6,429,23,1019,567,49,29,341,10
10,BUZĂU,"ŞCOALA GURA SĂRĂŢII",281,MEREI,47453,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:52:18",149,142,0,5,2,81,74,0,5,2,75,6,160,79,11,2,55,7
10,BUZĂU,"ŞCOALA NENCIULEŞTI",284,MEREI,47453,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:30:12",243,238,0,5,0,118,113,0,5,0,118,0,270,152,23,9,85,1
10,BUZĂU,"ŞCOALA PRIMARĂ DEALUL VIEI",280,MEREI,47453,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:01:38",621,610,2,2,7,329,320,0,2,7,308,21,670,341,41,26,233,8
10,BUZĂU,"ŞCOALA PRIMARĂ OGRĂZILE",285,MEREI,47453,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:39:10",578,571,2,5,0,268,263,0,5,0,251,17,630,362,36,22,187,6
