precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ISPAS ADRIANA-PARTIDUL SOCIAL DEMOCRAT-voturi","MORARIU NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi","CIOCOIU GHEORGHE-PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","BĂLESCU VASILE-PARTIDUL MIȘCAREA POPULARĂ-voturi"
8,BRAŞOV,"SCOALA GENERALA",409,"SÂMBĂTA DE SUS",42464,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:05:56",1365,1311,1,15,38,936,883,0,15,38,905,31,1423,487,239,588,43,35
