precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POP DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","PUFLEA MARIANA-ALINA-UNIUNEA SALVAȚI ROMÂNIA-voturi","DAMŞA GHEORGHE-GABRIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","GROZA ENIKŐ-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi"
33,SĂLAJ,"AFTER SCHOOL CHECHIŞ",79,BĂLAN,140146,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:06:12",548,495,0,36,17,381,328,0,36,17,373,8,550,169,97,54,102,120
33,SĂLAJ,"CENTRUL CULTURAL CHENDREA",80,BĂLAN,140146,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:08:40",656,595,1,39,21,479,419,0,39,21,468,11,688,209,116,11,252,89
33,SĂLAJ,"ŞCOALA GIMNAZIALĂ BĂLAN",78,BĂLAN,140146,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:56:09",825,735,0,59,31,571,481,0,59,31,527,13,800,260,270,29,134,94
33,SĂLAJ,"ŞCOALA GIMNAZIALĂ GÎLGĂU ALMAŞULUI",82,BĂLAN,140146,1,PROV,PRCNCT,P,P_SV,"2024-06-10 07:04:39",866,819,2,34,11,586,541,0,34,11,572,14,900,314,332,31,69,140
33,SĂLAJ,"ŞCOALA PRIMARĂ GĂLPÎIA",81,BĂLAN,140146,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:37:05",355,312,1,30,12,255,213,0,30,12,247,8,378,123,118,1,61,67
