precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","SZÁFTA ANDRÁS-voturi"
21,HARGHITA,"SEDIUL NOU AL PRIMĂRIEI",68,"ORAŞ BĂILE TUŞNAD",83428,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:53:05",1366,1326,11,8,21,871,834,8,8,21,809,60,1450,581,40,436,170,60,103
