precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NAGY ISTVÁN-ALFRÉD-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","NAGY NORBERT-voturi","DARVAS ATTILA-voturi"
21,HARGHITA,"CAMINUL CULTURAL",159,LELICENI,86479,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:49:57",555,552,1,2,0,320,318,0,2,0,313,7,600,280,113,22,178
21,HARGHITA,"CAMINUL CULTURAL",160,LELICENI,86479,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:56:50",405,401,0,3,1,246,242,0,3,1,242,2,460,216,119,39,84
21,HARGHITA,"SEDIU ADMINISTRATIV",161,LELICENI,86479,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:24:50",936,933,1,2,0,562,560,0,2,0,545,17,1000,438,361,114,70
