precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MIHALCEA SERGIU-DANIEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","THUMA HUBERT PETRU ŞTEFAN-ALIANȚA ELECTORALĂ PSD PNL-voturi","BOBEI VICTOR-HORIA-PARTIDUL S.O.S. ROMÂNIA-voturi","DANCĂ IONEL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TĂNĂSESCU CLAUDIU-PARTIDUL ROMÂNIA MARE-voturi"
25,ILFOV,"GRĂDINIŢA CU PROGRAM NORMAL NR. 4",58,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:41:15",1886,1848,18,18,2,929,908,1,18,2,894,35,2100,1171,91,351,36,390,26
25,ILFOV,"GRĂDINIŢA CU PROGRAM NORMAL NR. 4",59,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:43:33",1797,1765,16,16,0,969,953,0,16,0,940,29,1942,973,78,451,30,366,15
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.2",61,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:46:38",1523,1505,0,18,0,882,864,0,18,0,850,32,1650,768,82,261,21,462,24
25,ILFOV,"GRADINITA CU PROGRAM PRELUNGIT NR.3",143,BERCENI,101145,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:18:01",1982,1857,4,109,12,1347,1226,0,109,12,1309,38,1889,542,109,926,48,195,31
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR 3",11,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:29",1577,1560,6,11,0,669,657,1,11,0,647,22,1700,1031,110,211,48,258,20
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR 3",13,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:26",1655,1609,24,22,0,740,718,0,22,0,722,18,1746,1006,62,265,40,327,28
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR 3",12,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:07:19",1639,1606,3,30,0,682,652,0,30,0,665,17,1700,1018,60,199,38,348,20
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 4",14,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:28:14",1406,1385,16,5,0,541,536,0,5,0,533,8,1500,959,72,215,36,191,19
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 4",18,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:18:02",1368,1349,6,13,0,527,514,0,13,0,504,23,1500,973,64,177,29,211,23
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 4",15,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:15",1534,1499,10,25,0,727,702,0,25,0,711,16,1700,973,79,272,37,294,29
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 4",17,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:40:55",1439,1411,5,23,0,679,656,0,23,0,658,13,1500,820,84,265,29,257,23
25,ILFOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 4",16,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:17:08",1559,1531,9,19,0,579,560,0,19,0,565,14,1700,1121,75,226,35,213,16
25,ILFOV,"GRADINIȚA CU PROGRAM PRELUNGIT TARÂMUL PRIETENIEI",216,DOMNEŞTI,102570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:49:49",2105,1990,3,108,4,1211,1099,0,108,4,1186,15,2200,989,40,1066,40,26,14
25,ILFOV,"GRADINIȚA CU PROGRAM PRELUNGIT TARÂMUL PRIETENIEI",217,DOMNEŞTI,102570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:24",2010,1910,0,96,4,1042,942,0,96,4,1024,18,2100,1058,59,808,31,106,20
25,ILFOV,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”VOINICEL”",34,"ORAŞ CHITILA",179285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:52:12",1149,1143,0,6,0,539,533,0,6,0,517,22,1300,761,72,372,21,38,14
25,ILFOV,"GRĂDINIŢA DE COPII",238,GRUIU,103513,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:32",1818,1787,0,22,9,1095,1064,0,22,9,1032,63,2000,905,93,645,43,232,19
25,ILFOV,"GRĂDINIŢA NR. 1",196,CORBEANCA,102160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:28:52",1169,1131,1,37,0,664,626,1,37,0,641,23,1250,586,87,204,20,315,15
25,ILFOV,"GRĂDINIŢA NR.1",152,BRĂNEŞTI,101298,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:47",1254,1250,0,4,0,706,702,0,4,0,677,29,1350,644,75,516,40,29,17
25,ILFOV,"GRĂDINIȚA NR. 1",242,JILAVA,179383,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:58:19",1404,1378,3,23,0,998,975,0,23,0,949,49,1500,502,118,717,48,46,20
25,ILFOV,"GRĂDINIŢA NR. 1 CIOFLICENI",268,SNAGOV,105160,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:20:18",1144,1118,9,17,0,733,716,0,17,0,711,22,1200,467,79,484,27,102,19
25,ILFOV,"GRĂDINIȚA NR. 1 DRAGOMIREȘTI-DEAL(ȘCOALA VECHE)",223,DRAGOMIREŞTI-VALE,102605,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:27",1381,1264,4,109,4,789,676,0,109,4,761,28,1400,611,87,424,32,200,18
25,ILFOV,"GRĂDINIŢA NR.1 PANTELIMON",78,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:28",1838,1826,1,11,0,733,722,0,11,0,694,35,1996,1267,105,447,44,82,16
25,ILFOV,"GRĂDINIŢA NR.1 PANTELIMON",79,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:26:03",1870,1867,0,3,0,722,719,0,3,0,687,35,2117,1395,139,389,48,86,25
25,ILFOV,"GRĂDINIŢA NR.1 PANTELIMON",76,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:39",1252,1236,10,6,0,507,501,0,6,0,488,0,1400,912,75,310,32,55,16
25,ILFOV,"GRĂDINIŢA NR.1 PANTELIMON",75,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:26",1378,1367,6,5,0,606,601,0,5,0,577,29,1500,894,104,373,36,51,13
25,ILFOV,"GRĂDINIŢA NR.1 PANTELIMON",77,"ORAŞ PANTELIMON",179515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:32",1246,1240,0,6,0,522,516,0,6,0,501,12,1402,889,71,306,36,71,17
25,ILFOV,"GRĂDINIȚA NR. 1 ȘTEFĂNEȘTII DE JOS",278,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:53:27",857,831,0,20,6,673,647,0,20,6,640,33,906,233,47,270,256,55,12
25,ILFOV,"GRADINITA NR. 1- ȚEGHEȘ",220,DOMNEŞTI,102570,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:08",1153,1058,6,87,2,754,664,1,87,2,739,15,1137,383,50,596,24,62,7
25,ILFOV,"GRADINITA NR.2",153,BRĂNEŞTI,101298,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:53:30",1034,1014,3,16,1,572,555,0,16,1,553,19,1093,521,66,386,25,57,19
25,ILFOV,"GRĂDINIȚA NR.2, BĂLTENI",261,PERIŞ,104546,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:40",442,429,1,12,0,283,270,1,12,0,271,12,500,217,33,150,11,63,14
25,ILFOV,"GRĂDINIȚA NR. 2 FUNDENI",214,DOBROEŞTI,179310,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:43:09",1189,1168,4,15,2,613,596,0,15,2,592,21,1293,680,66,357,40,102,27
25,ILFOV,"GRĂDINIŢA NR. 2 GAGU",205,DASCĂLU,102473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:03:33",698,682,0,16,0,487,471,0,16,0,457,27,707,223,42,325,33,45,12
25,ILFOV,"GRADINITA NR 2 MAGURELE",43,"ORAŞ MĂGURELE",179409,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:19:26",1380,1366,4,6,4,804,795,0,6,3,787,17,1600,796,80,568,40,89,10
25,ILFOV,"GRADINITA NR.3",181,CIOLPANI,101902,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:22",683,664,0,17,2,358,339,0,17,2,341,17,700,342,54,241,5,36,5
25,ILFOV,"GRĂDINIŢA NR.3 DUMBRĂVENI",141,BALOTEŞTI,100969,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 18:33:18",1071,1055,3,13,0,647,634,0,13,0,624,23,1200,553,55,332,25,199,13
25,ILFOV,"GRADINITA NR 3 VARTEJU",50,"ORAŞ MĂGURELE",179409,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:09:48",1646,1621,8,12,5,859,841,1,12,5,838,21,1735,876,104,513,54,142,25
25,ILFOV,"GRADINITA NR.4",180,CIOLPANI,101902,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:09:01",1162,1123,4,12,23,669,634,0,12,23,655,14,1300,631,142,451,20,28,14
25,ILFOV,"GRĂDINIȚA NR.4",103,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:50:36",1219,1179,17,23,0,581,558,0,23,0,571,10,1300,719,58,202,19,286,6
25,ILFOV,"GRĂDINIȚA NR.4",104,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:20:43",1027,993,4,30,0,582,552,0,30,0,538,18,1105,549,121,198,22,181,16
25,ILFOV,"GRĂDINIŢA NR.5",159,CERNICA,101742,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:24",1017,988,3,22,4,656,630,0,22,4,641,15,1100,444,58,494,35,42,12
25,ILFOV,"GRĂDINIȚA NR.5",83,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:23:26",2500,1734,17,749,0,794,763,0,31,0,774,20,1900,1106,64,257,32,396,25
25,ILFOV,"GRĂDINIȚA NR.5",82,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:10:59",1816,1776,4,36,0,888,852,0,36,0,865,23,2001,1113,150,314,31,344,26
25,ILFOV,"GRĂDINIŢA ”PRICHINDEL”",41,"ORAŞ CHITILA",179285,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:05:19",1245,1225,3,17,0,578,561,0,17,0,556,22,1350,772,71,369,38,60,18
25,ILFOV,"GRĂDINIŢIA CU PROGRAM PRELUNGIT NR. 2",62,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:35:46",1423,1398,12,13,0,801,787,1,13,0,768,33,1591,790,94,344,37,268,25
25,ILFOV,"LICEUL CU PROGRAM SPORTIV HELMUT DUCKADAM CLINCENI",188,CLINCENI,102035,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:19:17",1500,1479,1,13,7,866,846,0,13,7,826,33,1638,779,104,558,47,98,19
25,ILFOV,"LICEUL CU PROGRAM SPORTIV HELMUT DUCKADAM CLINCENI",187,CLINCENI,102035,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:04",1321,1295,13,11,2,757,744,0,11,2,739,18,1400,643,111,479,48,87,14
25,ILFOV,"LICEUL TEHNOLOGIC ” DOAMNA CHIAJNA”",176,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:45:46",1825,1809,0,16,0,509,493,0,16,0,504,5,2000,1491,62,131,36,257,18
25,ILFOV,"LICEUL TEHNOLOGIC DOAMNA CHIAJNA",177,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:55",1711,1679,24,8,0,470,461,1,8,0,449,7,1894,1424,56,148,22,206,17
25,ILFOV,"LICEUL TEHNOLOGIC DOAMNA CHIAJNA",178,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:45:59",1444,1429,4,11,0,661,650,0,11,0,640,21,1639,978,62,225,34,296,23
25,ILFOV,"LICEUL TEHNOLOGIC” DOAMNA CHIAJNA”",171,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:48:33",2050,2013,7,30,0,597,567,0,30,0,586,11,2200,1603,79,219,44,223,21
25,ILFOV,"LICEUL TEHNOLOGIC ”DUMITRU DUMITRESCU” BUFTEA",24,"ORAŞ BUFTEA",100576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:29:54",1627,1574,0,17,36,1091,1038,0,17,36,1018,73,1800,709,104,672,88,117,37
25,ILFOV,"LICEUL TEHNOLOGIC ”DUMITRU DUMITRESCU” BUFTEA",23,"ORAŞ BUFTEA",100576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:14",988,950,1,18,19,629,592,0,18,19,594,35,1095,466,83,363,43,70,35
25,ILFOV,"LICEUL TEHNOLOGIC ”VINTILĂ BRĂTIANU”",221,DRAGOMIREŞTI-VALE,102605,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:56",1859,1483,3,365,8,1279,906,0,365,8,1234,45,1600,321,94,902,57,155,26
25,ILFOV,"LICEUL TEORETIC ALEXANDRU ROSETTI VIDRA",286,VIDRA,105936,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:33:42",1241,1225,0,8,8,696,680,0,8,8,638,39,1350,673,63,491,24,35,25
25,ILFOV,"LICEUL TEORETIC ”HORIA HULUBEI”",44,"ORAŞ MĂGURELE",179409,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:50:33",1104,1084,7,11,2,673,660,0,11,2,652,21,1197,524,58,457,17,104,16
25,ILFOV,"LICEUL TEORETIC ”IOAN PETRUŞ”",52,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:46:07",916,904,9,3,0,508,505,0,3,0,475,33,1000,492,43,281,17,116,18
25,ILFOV,"LICEUL TEORETIC ”IOAN PETRUŞ”",51,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:28:20",1426,1393,21,12,0,726,713,1,12,0,706,20,1500,774,80,363,24,225,14
25,ILFOV,"LICEUL TEORETIC ”IOAN PETRUŞ”",54,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:29:24",1360,1348,2,7,3,746,736,0,7,3,708,38,1500,754,66,400,41,184,17
25,ILFOV,"LICEUL TEORETIC ”IOAN PETRUŞ”",53,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:50:53",1273,1260,7,5,1,716,710,0,5,1,689,27,1400,684,78,341,36,208,26
25,ILFOV,"LICEUL TEORETIC IOAN PETRUȘ",60,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:39",1279,1139,130,10,0,477,467,0,10,0,457,19,1300,823,53,216,31,141,16
25,ILFOV,"LICEUL TEORETIC NR.1 PERIŞ",258,PERIŞ,104546,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:47:03",1911,1870,4,35,2,1187,1150,0,35,2,1068,65,2050,917,174,594,71,188,41
25,ILFOV,"LICEUL TEORETIC RADU POPESCU",96,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:03:51",1885,1802,5,67,11,1299,1221,0,67,11,1255,43,2000,701,293,735,51,156,20
25,ILFOV,"LICEUL TEORETIC RADU POPESCU",95,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 00:26:28",1919,1848,1,51,19,1366,1296,0,51,19,1288,51,2100,761,356,725,29,154,24
25,ILFOV,"LICEUL TEORETIC RADU POPESCU CORP E",97,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:38:07",1836,1797,2,37,0,1236,1199,0,37,0,1135,31,2073,837,380,534,46,158,17
25,ILFOV,"LICEUL TEORETIC ”TRAIAN LALESCU”",151,BRĂNEŞTI,101298,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:41:31",1889,1873,1,15,0,1078,1063,0,15,0,1041,37,2050,972,121,751,39,87,43
25,ILFOV,"POLICLINICA JILAVA",246,JILAVA,179383,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:20:07",1851,1807,3,38,3,1216,1175,0,38,3,1125,91,1979,763,142,820,69,72,22
25,ILFOV,"PRIMĂRIA ORAŞULUI MĂGURELE",45,"ORAŞ MĂGURELE",179409,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:48:37",2361,2316,10,29,6,1266,1231,0,29,6,1245,14,2500,1239,110,735,47,319,34
25,ILFOV,"PRIMĂRIA ORAŞULUI MĂGURELE",46,"ORAŞ MĂGURELE",179409,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:13:44",1302,1282,11,7,2,618,609,0,7,2,582,36,1393,775,57,367,31,106,21
25,ILFOV,"PRIMĂRIA ORAŞULUI OTOPENI",55,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:31:57",1359,1331,16,8,4,749,734,3,8,4,701,48,1500,751,70,394,32,183,22
25,ILFOV,"PRIMĂRIA ORAŞULUI VOLUNTARI",126,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:29:50",1526,1505,0,21,0,864,843,0,21,0,828,36,1715,851,87,550,68,95,28
25,ILFOV,"PROPRIETATE PRIVATĂ BACHAR DAVID-SAMUIL",241,JILAVA,179383,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:48:18",1647,1629,3,13,2,856,841,0,13,2,805,51,1796,940,104,539,105,38,19
25,ILFOV,"PROPRIETATE PRIVATĂ PUȘA HACK",102,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:22:34",1574,1547,10,17,0,720,703,0,17,0,705,15,1696,976,135,300,28,230,12
25,ILFOV,"PROPRIETATE PRIVATĂ: TUTUNARU GHEORGHE",33,"ORAŞ BUFTEA",100576,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:15:48",509,490,0,14,5,267,248,0,14,5,261,6,558,291,34,179,19,20,9
25,ILFOV,"SALA DE SPORT A LICEULUI TEHNOLOGIC ”DOAMNA CHIAJNA”",175,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:30:08",1691,1668,8,15,0,723,708,0,15,0,714,9,1795,1072,66,258,44,325,21
25,ILFOV,"SALA DE SPORT A LICEULUI TEHNOLOGIC ”DOAMNA CHIAJNA”",174,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:30:59",1979,1938,18,19,4,785,762,0,19,4,760,25,2150,1365,79,355,74,224,28
25,ILFOV,"SALA DE SPORT A LICEULUI TEHNOLOGIC ”DOAMNA CHIAJNA”",172,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:17:33",1715,1696,6,11,2,901,882,6,11,2,854,40,1900,1006,114,483,71,158,28
25,ILFOV,"SALA DE SPORT A LICEULUI TEHNOLOGIC ”DOAMNA CHIAJNA”",173,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:34:54",1912,1873,9,29,1,957,927,0,29,1,930,27,2096,1139,111,435,82,282,20
25,ILFOV,"SALA DE SPORT ”ANDREEA ISĂRESCU”",112,"ORAŞ VOLUNTARI",179551,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:19:53",1872,1833,25,10,4,911,897,0,10,4,878,33,2100,1189,106,554,73,112,33
25,ILFOV,"SALA DE SPORT CIOLPANI",179,CIOLPANI,101902,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:09:46",1911,1894,0,8,9,1132,1115,0,8,9,1066,66,2100,968,191,754,33,68,20
25,ILFOV,"SALA DE SPORT ”CONCORDIA CHIAJNA",162,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:36:08",1827,1814,0,13,0,1143,1130,0,13,0,1098,45,2000,857,94,712,40,213,39
25,ILFOV,"SALA DE SPORT ”CONCORDIA CHIAJNA”",165,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:52:27",1825,1799,5,20,1,1061,1040,0,20,1,1028,33,2000,939,133,578,49,245,23
25,ILFOV,"SALA DE SPORT ”CONCORDIA CHIAJNA”",166,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:58:45",2018,1977,26,15,0,549,534,0,15,0,539,10,2150,1601,78,164,71,204,22
25,ILFOV,"SALA DE SPORT ”CONCORDIA CHIAJNA”",164,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:38:23",1981,1960,6,15,0,1024,1008,1,15,0,989,35,2150,1126,110,517,76,253,33
25,ILFOV,"SALA DE SPORT ”CONCORDIA CHIAJNA”",163,CHIAJNA,179249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:39",1972,1954,0,17,1,1068,1050,0,17,1,1035,33,2100,1032,104,558,53,289,31
25,ILFOV,"SALA DE SPORT OTOPENI",56,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:42:19",1746,1724,13,9,0,958,949,0,9,0,908,50,1900,942,90,568,41,181,28
25,ILFOV,"SALA DE SPORT OTOPENI",57,"ORAŞ OTOPENI",179481,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:36:15",1638,1618,0,20,0,927,907,0,20,0,883,44,1796,869,88,502,32,235,26
25,ILFOV,"SC ANYADE GYM CLASS SRL",9,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:51:41",1538,1513,14,10,1,633,622,0,10,1,625,8,1650,1017,56,261,32,264,12
25,ILFOV,"SC ANYADE GYM CLASS SRL",8,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:16:17",1632,1592,22,18,0,619,601,0,18,0,602,17,1800,1181,67,251,31,237,16
25,ILFOV,"SC ANYADE GYM CLASS SRL",10,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:37:05",1525,1493,12,19,1,635,615,0,19,1,615,18,1650,1017,63,273,20,250,9
25,ILFOV,"SC ANYADE GYM CLASS SRL",7,"ORAŞ BRAGADIRU",179221,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:11:08",1249,1219,9,20,1,525,504,0,20,1,513,12,1350,825,54,244,27,173,15
25,ILFOV,"SC IRIMPEX COM SRL",101,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:27",482,464,0,18,0,356,338,0,18,0,348,1,500,151,60,242,18,24,4
25,ILFOV,"SC IRIMPEX COM SRL",100,"ORAŞ POPEŞTI-LEORDENI",179533,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:06:10",1695,1674,1,14,6,1223,1203,0,14,6,1190,20,1800,566,165,933,30,51,11
25,ILFOV,"ŞCOALA COZIENI",226,GĂNEASA,103130,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:05",681,675,0,6,0,554,548,0,6,0,506,48,750,196,39,412,27,14,14
25,ILFOV,"SCOALA CU CLASELE I-IV",135,AFUMAŢI,100834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:19:21",1482,1427,5,29,21,915,865,0,29,21,894,21,1575,660,96,621,41,108,28
25,ILFOV,"ŞCOALA DE 4 ANI",237,GRUIU,103513,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:24:45",1575,1528,1,14,32,963,916,1,14,32,920,43,1700,737,100,670,51,82,17
25,ILFOV,"ŞCOALA DE 4 ANI",240,GRUIU,103513,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:39",686,665,2,10,9,496,477,0,10,9,466,30,766,270,50,341,24,44,7
25,ILFOV,"ŞCOALA DE 8 ANI",239,GRUIU,103513,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:07:36",1884,1839,3,16,26,1066,1026,1,16,23,1019,47,2000,934,149,734,118,18,0
25,ILFOV,"ŞCOALA DIN SATUL MERII PETCHII",255,NUCI,104421,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:24:52",866,780,0,35,51,696,610,0,35,51,656,40,900,204,81,334,26,192,23
25,ILFOV,"ŞCOALA DIN SATUL MICŞUNEŞTII-MOARĂ",256,NUCI,104421,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:15:18",1445,1308,0,64,73,1139,1002,0,64,73,1040,99,1442,303,94,642,49,229,26
25,ILFOV,"ŞCOALA GĂNEASA",225,GĂNEASA,103130,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:38",867,823,0,44,0,606,562,0,44,0,573,33,900,294,33,449,40,47,4
25,ILFOV,"ŞCOALA GENERALĂ DIN CARTIERUL BĂJENARI",149,BRĂNEŞTI,101298,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:48",1806,1791,1,14,0,983,969,0,14,0,951,32,2000,1017,118,660,46,94,33
25,ILFOV,"ŞCOALA GENERALĂ NR. 1",207,DĂRĂŞTI-ILFOV,102525,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:54:22",1232,1163,0,30,39,929,860,0,30,39,893,36,1380,451,122,602,30,121,18
