precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU ÎNTORSURA BUZĂULUI - USR PNL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","MORAR CLAUDIU-SEVERIAN-voturi"
15,COVASNA,"CĂMIN CULTURAL FLOROAIA",89,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:15:44",1180,1171,2,7,0,631,624,0,7,0,600,31,1300,669,151,337,68,27,8,1,8
15,COVASNA,"CĂMINUL CULTURAL BRĂDET",88,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:38:29",990,981,3,5,1,460,454,0,5,1,441,18,1100,637,75,238,71,14,34,2,7
15,COVASNA,"CASA DE CULTURĂ ÎNTORSURA BUZĂULUI",86,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:22:08",1209,1197,1,11,0,580,569,0,11,0,551,29,1293,713,71,325,70,54,12,4,15
15,COVASNA,"LICEUL TEORETIC ”MIRCEA ELIADE” ÎNTORSURA BUZĂULUI",85,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:04:17",916,900,0,13,3,403,387,0,13,3,392,11,994,591,55,228,44,41,5,2,17
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” ÎNTORSURA BUZĂULUI",83,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:21:58",1076,1070,0,6,0,528,522,0,6,0,516,12,1215,687,69,295,60,36,18,8,30
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” ÎNTORSURA BUZĂULUI",84,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:20:46",1207,1200,0,7,0,606,599,0,7,0,564,42,1287,681,92,298,93,32,18,9,22
15,COVASNA,"ȘCOALA PRIMARĂ ÎNTORSURA BUZĂULUI",87,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:52:33",807,807,0,0,0,488,488,0,0,0,427,61,900,412,96,193,61,55,13,4,5
