precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1 NENCIULEȘTI",219,NENCIULEŞTI,154996,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:09:28",771,729,1,16,25,507,465,1,16,25,487,19,800,294,277,155,41,14
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 PĂRU ROTUND",220,NENCIULEŞTI,154996,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:07:00",468,455,0,6,7,300,294,0,6,0,268,26,500,206,93,145,29,1
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NENCIULEȘTI",218,NENCIULEŞTI,154996,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:40:06",659,626,0,15,18,363,330,0,15,18,325,38,681,318,202,91,25,7
