precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRAGOMIR PETRE-VALENTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","VOICILĂ EUGEN-PARTIDUL SOCIAL DEMOCRAT-voturi"
23,IALOMIŢA,"ŞCOALA GENERALĂ CIOCÂRLIA",121,CIOCÂRLIA,100709,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:58:40",624,578,0,28,18,415,369,0,28,18,410,5,661,246,70,340
